Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
11/22/2021,0.318961972,0.890718101,0.867775,0.903645357,0.10396966,0.128737977,0.194126923,0.864977931
11/23/2021,0.392644721,0.924915326,0.892355,0.952773714,0.10583725,0.089293653,0.247330769,0.800722714
11/24/2021,0.306330255,0.771269602,0.746065,0.973798177,0.133525788,0.303462636,0.385061538,0.887295783
11/25/2021,0.118835874,-0.08015148,0.22149,0.714248803,0.007438553,-0.059797839,-0.004826923,0.684711385
11/26/2021,0.164385585,-0.054476497,0.346575,0.770035934,0.006248205,-0.060364272,0.049965385,0.705759759
11/29/2021,0.439698609,0.866226147,0.93917,0.91619166,0.091428252,0.051892697,0.206892308,0.809492201
11/30/2021,0.26781559,0.517629821,0.630245,0.921890864,0.143329652,0.322551599,0.454130769,0.845524102
12/1/2021,0.353277155,0.794800115,0.826915,0.89629384,0.133862526,0.131828845,0.270561538,0.844683457
12/2/2021,0.395956356,0.93941296,0.922355,0.922891213,0.060249817,0.082956304,0.196723077,0.800601978
12/3/2021,0.365657299,0.799773299,0.84457,0.924450104,0.053774979,-0.023467635,0.104865385,0.760394307
12/6/2021,0.356818149,0.852899116,0.874185,0.904340792,0.060237191,0.152024353,0.227065385,0.8556834
12/7/2021,0.36032677,0.960815122,0.89309,0.891735815,0.133622794,0.181517457,0.296007692,0.83665986
12/8/2021,0.414537201,0.944528482,0.917655,0.91095487,0.11703245,0.157085464,0.291992308,0.804686663
12/9/2021,0.368678749,0.617276649,0.794585,0.880049038,0.074482552,0.010657956,0.158292308,0.819630637
12/10/2021,0.028552098,-0.074235263,0.061295,0.672758527,0.03616841,-0.028039427,0.105184615,0.76177528
12/13/2021,0.360511114,0.884624013,0.892695,0.964918044,0.075172736,0.077978211,0.190488462,0.888772022
12/14/2021,0.360864494,0.685001749,0.80977,0.877201834,0.05130188,0.074153399,0.172376923,0.842437561
12/15/2021,0.446977719,0.983442258,0.9538,0.886662497,0.133843096,0.287209407,0.382642308,0.848868051
12/16/2021,0.25804819,0.338849809,0.608365,0.840018034,0.173962457,0.26628247,0.351742308,0.875789904
12/17/2021,0.343495372,0.716541001,0.76823,0.925534466,0.100010073,0.052878565,0.256261538,0.783685657
12/20/2021,0.3641285,0.815648555,0.827855,0.951517582,0.086421467,0.138029969,0.250153846,0.897541585
12/21/2021,0.329321203,0.698276524,0.81262,0.926717253,0.10990375,0.247669341,0.33985,0.837164379
12/22/2021,0.387717762,0.828320073,0.871245,0.951080422,0.243157089,0.422159321,0.507946154,0.877835466
12/23/2021,0.408928459,0.882572335,0.930325,0.915927429,0.086047478,0.159577286,0.2793,0.859606131
12/24/2021,0.146969897,-0.099018818,0.276125,0.733337151,0.0466165,-0.048746276,0.134919231,0.723304336
12/27/2021,0.38184588,0.896172615,0.89192,0.912995136,0.194018763,0.411654656,0.407446154,0.897250831
12/28/2021,0.393785717,0.936682678,0.951815,0.947680658,0.202064967,0.305755033,0.418707692,0.855708996
12/29/2021,0.389714903,0.802387086,0.88084,0.915084305,0.200614562,0.308963039,0.423273077,0.8738981
12/30/2021,0.319529652,0.55101062,0.730755,0.922653458,0.096040105,0.06594105,0.196207692,0.808113687
