Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
11/12/2021,0.241601876,0.068031192,0.482175,0.794373323,0.104472417,0.016007673,0.201044,0.770173593
11/15/2021,0.372072303,0.862364401,0.91557,0.915231532,0.22068662,0.373627077,0.515824,0.853811331
11/16/2021,0.387164083,0.930098973,0.890565,0.951138774,0.22355432,0.36931452,0.520824,0.860740299
11/17/2021,0.417387484,1.004238136,0.993055,0.944979681,0.17689349,0.29907868,0.432964,0.832909911
11/18/2021,0.426778344,0.93850052,0.926175,0.935025588,0.066704398,0.155738481,0.254388,0.88569129
11/19/2021,0.401569451,0.910475768,0.90062,0.918443698,0.071242912,0.003213692,0.210864,0.757159536
11/22/2021,0.439772277,1.006747955,0.99176,0.938373221,0.18681133,0.338112537,0.442244,0.886428802
11/23/2021,0.402910151,0.888252813,0.87885,0.950298637,0.238321277,0.382649165,0.534304,0.864686184
11/24/2021,0.329846571,0.672002098,0.74362,0.891857061,0.108038222,0.202989787,0.330028,0.885726073
11/25/2021,0.40110516,0.863379247,0.897505,0.889207411,0.177791981,0.29234416,0.432256,0.8688551
11/26/2021,0.262381592,0.487256766,0.72679,0.89259994,0.118145021,0.058251456,0.29144,0.790412307
11/29/2021,0.394215006,0.754398982,0.887705,0.898815687,0.206471702,0.417945847,0.539564,0.864375148
11/30/2021,0.289830845,0.411073141,0.69439,0.891841243,0.089074545,0.247158198,0.339076,0.897321403
12/1/2021,0.351504335,0.667454467,0.80804,0.901054986,0.143850257,0.27885243,0.395404,0.854081175
12/2/2021,0.286722891,0.452256969,0.68994,0.896307465,0.221187284,0.258267095,0.358584,0.861582317
12/3/2021,0.424959418,0.993079764,0.97062,0.919308127,0.104111535,-0.014999263,0.143668,0.752409246
12/6/2021,0.380742873,0.92941756,0.90092,0.94206388,0.154177796,0.298555578,0.429924,0.883431551
12/7/2021,0.376743045,0.769550853,0.84529,0.906658866,0.245266709,0.351748166,0.503596,0.887707088
12/8/2021,0.443675131,1.02031677,0.99468,0.955425414,0.208716155,0.411121685,0.532012,0.869969449
12/9/2021,0.016400304,-0.069815,0.018145,0.651468217,0.261838252,0.415837522,0.53242,0.817000775
12/10/2021,0.353874578,0.848721267,0.802765,0.975591427,0.056996748,-0.01624132,0.148824,0.787340212
12/13/2021,0.420815909,0.868012351,0.928455,0.958457096,0.303786739,0.399762066,0.528712,0.838289785
12/14/2021,0.374713552,0.889273667,0.936445,0.923665358,0.168104976,0.221736696,0.353704,0.825985959
12/15/2021,0.420999083,0.875416853,0.939325,0.911420175,0.222106103,0.365822651,0.501628,0.856890957
12/16/2021,0.416931509,1.023324696,0.9821,0.925795193,0.185849313,0.31038577,0.439172,0.880675592
12/17/2021,0.405025376,0.890991107,0.92403,0.935016701,0.185404158,0.104927214,0.3252,0.807354393
12/20/2021,0.372209446,0.728967884,0.82634,0.922436036,0.188761402,0.373047456,0.51232,0.879025323
12/21/2021,0.299896097,0.739252443,0.746295,0.967588454,0.143682434,0.30093347,0.433908,0.838083804
12/22/2021,0.336930238,0.684734589,0.770945,0.909190448,0.110070533,0.234941395,0.377636,0.904971404
12/23/2021,0.372556939,0.983079665,0.949185,0.890103994,0.230292282,0.385620591,0.539764,0.883903062
12/24/2021,0.280579113,0.272782449,0.637955,0.82111243,0.134712292,0.065474497,0.3365,0.761644449
12/27/2021,0.428765348,0.97701102,0.96103,0.918213752,0.184636583,0.424328929,0.529164,0.921527357
12/28/2021,0.399921034,0.853956587,0.916255,0.959948164,0.250344266,0.350138662,0.490412,0.85701803
12/30/2021,0.372589238,0.765045226,0.889165,0.911019796,0.211426192,0.416762303,0.495048,0.911401312
12/31/2021,0.358963646,0.682313173,0.824435,0.891651438,0.074318373,-0.03126956,0.131908,0.694330912
1/3/2022,0.408953761,1.025501162,0.98123,0.933798692,0.251550255,0.382130849,0.517424,0.885462079
1/4/2022,0.395170755,1.014856703,0.9494,0.935537213,0.195923534,0.390462138,0.511656,0.902891638
1/5/2022,0.360766853,0.864504995,0.88338,0.929941683,0.183155947,0.348424583,0.461592,0.905282848
1/6/2022,0.403856283,0.845190831,0.91483,0.930282936,0.218238011,0.345305867,0.487044,0.876845667
1/7/2022,0.30879471,0.792299425,0.76037,0.94593484,0.063691457,-0.033113716,0.152728,0.721461809
1/10/2022,0.380150654,0.721633561,0.87279,0.9172428,0.224264098,0.414777081,0.540896,0.883515944
1/11/2022,0.393730186,0.911107487,0.9391,0.950410655,0.168577403,0.296065945,0.426684,0.860088964
1/12/2022,0.386783199,0.866069405,0.92506,0.927384242,0.134774303,0.216146063,0.355912,0.853416607
1/13/2022,0.39389478,0.818090624,0.888255,0.919511572,0.181210444,0.255020432,0.381112,0.862617826
1/14/2022,0.405533878,1.038798082,0.98368,0.921902788,0.059979368,-0.021999711,0.14438,0.729470794
1/17/2022,0.441888576,1.016400943,0.99868,0.971190597,0.1750163,0.368944143,0.456064,0.884233139
1/18/2022,0.406900396,0.981463184,0.972035,0.949819891,0.130808833,0.242070033,0.363284,0.895728295
1/19/2022,0.400069777,0.902945675,0.92516,0.946988583,0.232205457,0.378755523,0.428195238,0.894722484
