Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
11/23/2021,0.325661231,0.575109351,0.75073,0.913625734,0.116260094,0.083174678,0.188954545,0.875531451
11/24/2021,0.374388742,0.774869296,0.870865,0.864105837,0.085809065,0.163685578,0.25025,0.82339257
11/25/2021,0.33119941,0.537209898,0.782295,0.866313684,0.01969699,-0.057794138,0.006372727,0.67062786
11/26/2021,0.358651771,0.918391433,0.92633,0.931383362,0.015811002,-0.073188567,0.005959091,0.715748673
11/29/2021,0.395199593,0.879025735,0.937625,0.910338533,0.091815152,-0.040498942,0.124709091,0.723442243
11/30/2021,0.358928228,0.877355616,0.915435,0.879558769,0.067981551,0.062983741,0.216168182,0.772224104
12/1/2021,0.36028645,0.892632085,0.902015,0.949730109,-0.007553676,-0.066016632,0.009754545,0.841869812
12/2/2021,0.376234987,0.905793409,0.915525,0.938464198,0.066092209,0.109652942,0.151145455,0.872549826
12/3/2021,0.365623895,0.736622355,0.831905,0.934887029,0.087992759,0.16129466,0.276281818,0.877645165
12/6/2021,0.386445902,1.028756057,0.970585,0.931482635,0.018578561,-0.014051413,0.140190909,0.747298555
12/7/2021,0.291968919,0.675574473,0.76378,0.92007568,0.141473616,0.466162144,0.466545455,0.938569581
12/8/2021,0.392896135,0.983296773,0.944455,0.911352475,0.141512859,0.416556559,0.398527273,0.902186402
12/9/2021,0.292566459,0.638594889,0.724005,0.922534738,0.114477386,0.13899497,0.346531818,0.794464583
12/10/2021,0.256363526,0.614359686,0.71127,0.920012753,0.022502955,-0.061451841,0.060381818,0.71091443
12/13/2021,0.341187523,0.737346052,0.849525,0.913934484,0.041744899,-0.048555031,0.072513636,0.725370437
12/14/2021,0.311615511,0.723307276,0.785945,0.865870938,0.032726535,-0.024869022,0.134690909,0.752308133
12/16/2021,0.377829483,0.842955694,0.89942,0.956838728,0.046374848,-0.012987303,0.14495,0.744265713
12/17/2021,0.248005844,0.528051094,0.68999,0.886311091,0.032066894,-0.029301343,0.145695455,0.73214295
12/20/2021,0.022230678,-0.059763822,0.018205,0.64488306,0.067267879,-0.016494249,0.146777273,0.721514279
12/21/2021,0.311448495,0.665924253,0.7652,0.904522811,0.068685114,-0.016058948,0.1688,0.713728376
12/22/2021,0.343468719,0.708012554,0.81865,0.944014181,0.102959298,-0.009840535,0.203459091,0.751620604
12/23/2021,0.375685261,0.800680341,0.842225,0.915423641,0.122149976,0.021891896,0.222659091,0.765471995
12/27/2021,0.017781245,-0.072724146,0.018115,0.650653319,0.046423395,-0.048422933,0.05655,0.686156701
12/28/2021,0.365896722,0.909117722,0.87446,0.95588924,0.0600746,0.024444987,0.210145455,0.766834733
12/29/2021,0.398988417,0.796514806,0.871555,0.95314092,0.021974981,-0.055701641,0.072913636,0.718609737
12/30/2021,0.380375783,0.901173992,0.893745,0.925307088,0.051676631,-0.040011945,0.095163636,0.713941268
12/31/2021,0.32682192,0.617307276,0.75143,0.91656424,0.011142727,-0.07115582,0.029063636,0.710950123
1/3/2022,0.404623294,0.863581144,0.93601,0.903505993,0.082254891,0.089392722,0.264881818,0.796313803
1/4/2022,0.419766481,1.023490227,0.962735,0.886683492,0.087864437,0.091501296,0.247627273,0.830768062
1/5/2022,0.422045505,0.897426966,0.936755,0.93163397,-0.00260399,-0.111420479,-0.102268182,0.724255516
1/6/2022,0.387739379,0.861411298,0.903225,0.852756335,0.062497563,-0.001629307,0.164786364,0.759227923
1/7/2022,0.293599561,0.572627628,0.751225,0.868359147,0.04936791,-0.041111184,0.106345455,0.722336758
1/10/2022,0.351361116,1.017015346,0.939385,0.958104932,0.074833796,0.017833923,0.181004545,0.748316377
1/11/2022,0.410529702,0.87171885,0.935885,0.898249008,0.051079329,-0.060277577,0.086263636,0.713148431
1/12/2022,0.35196283,0.587920001,0.79368,0.880130254,0.007507576,-0.056069827,0.052113636,0.755883829
1/13/2022,0.342038785,0.859453264,0.890375,0.923287587,0.000244545,-0.051151929,0.038686364,0.767164268
1/14/2022,0.318056546,0.672652116,0.809305,0.887384702,0.034781515,-0.057619923,0.097518182,0.687124651
1/17/2022,0.371047053,0.948796591,0.917105,0.908993284,0.009102009,-0.067883163,-0.014459091,0.686611398
1/18/2022,0.397413627,0.938261597,0.925405,0.863748282,0.012486667,-0.067137829,0.000254545,0.647027056
1/19/2022,0.359866815,0.921108091,0.93825,0.834054953,0.204582143,0.338349305,0.345471429,0.901392468
