Date,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
2/8/2021,0.210887726,0.162548968,0.494686667,0.774335601,0.121387417,0.172495262,0.27285,0.848652448
2/9/2021,0.342017118,0.821583132,0.855133333,0.962507097,0.068554011,0.290787738,0.298238462,0.901564266
2/10/2021,0.262749519,0.424411962,0.7157,0.85234039,0.085385192,0.183088346,0.3279,0.890521898
2/11/2021,0.329748445,0.71765339,0.819153333,0.891762203,0.103396777,0.174703362,0.272769231,0.870975371
2/12/2021,0.275239193,0.259490261,0.600453333,0.852170072,0.04880899,-0.032904482,0.125888462,0.786006153
2/15/2021,0.106003116,-0.083193469,0.265246667,0.748804448,0.065919199,0.235461616,0.301619231,0.923701809
2/16/2021,0.385801848,0.96205598,0.908493333,0.951603528,0.12373326,0.151606073,0.273807692,0.851083854
2/17/2021,0.394892901,0.994207363,0.950746667,0.92870303,0.102866571,0.168839601,0.264657692,0.859543037
2/18/2021,0.370805616,0.888207233,0.848613333,0.951464504,0.098990674,0.141560225,0.231176923,0.891192739
2/19/2021,0.251693717,0.404791693,0.66558,0.832719465,0.035843846,-0.033521587,0.077515385,0.74442214
2/22/2021,0.335652979,0.962294962,0.925033333,0.962826538,0.024940892,-0.078189641,-0.014696154,0.876045986
2/23/2021,0.433316144,0.99571051,0.95564,0.945926404,0.054103654,0.182116375,0.273530769,0.891391401
2/24/2021,0.404434506,0.92000073,0.91464,0.977636717,0.098176525,0.177198625,0.232296154,0.891472255
2/25/2021,0.267474492,0.526212082,0.674313333,0.912409677,0.138388867,0.161751629,0.264911538,0.829766597
2/26/2021,0.246758342,0.080058278,0.505853333,0.801989285,0.057243746,-0.04567392,0.075688462,0.734231607
3/1/2021,0.195174207,0.149809964,0.47652,0.804600936,0.111891154,0.196636975,0.294715385,0.872341406
3/2/2021,0.37969163,0.952522738,0.934,0.938981938,0.127111853,0.187557303,0.287665385,0.869845996
3/3/2021,0.384152185,0.934386031,0.91898,0.95049605,0.129081803,0.093134181,0.230230769,0.820058002
3/4/2021,0.260218958,0.524110766,0.656406667,0.976352276,0.086029123,0.140541603,0.232123077,0.889118463
3/5/2021,0.232593235,0.349440483,0.61062,0.851420106,0.023074071,-0.006939965,0.090957692,0.833801155
3/8/2021,0.340512586,0.823032167,0.89108,0.953996565,0.070849465,0.135733998,0.215573077,0.876311119
3/9/2021,0.292632278,0.498576932,0.71548,0.913071918,0.095960999,0.101822636,0.177442308,0.84331771
3/10/2021,0.385895444,0.979719613,0.960913333,0.937405012,0.057536955,0.277833141,0.370646154,0.850067363
3/11/2021,0.237878423,0.356772682,0.587766667,0.881992642,0.12261407,0.216656658,0.355211538,0.850291344
3/12/2021,0.167358193,0.207719715,0.499006667,0.875919873,0.200381254,0.079535695,0.302380769,0.781126499
3/15/2021,0.293894155,0.377106007,0.719953333,0.857068694,0.105914263,0.238106616,0.346896154,0.856505238
3/16/2021,0.356890514,0.80382116,0.8703,0.95524773,0.124272686,0.165851356,0.344196154,0.863443377
3/17/2021,0.199104063,0.014212095,0.444273333,0.793628311,0.097021503,0.127677111,0.2466,0.883020509
3/18/2021,0.248070279,0.23140642,0.5078,0.836454342,0.147787466,0.215753768,0.307619231,0.808001069
3/19/2021,0.273048442,0.609999612,0.735426667,0.897208003,0.046931923,-0.059258066,0.061565385,0.67304111
3/22/2021,0.306182805,0.543735528,0.730233333,0.915274547,0.080418407,0.079585723,0.171315385,0.858580456
3/23/2021,0.159252219,0.083530867,0.46352,0.778359006,0.139484593,0.221312323,0.307380769,0.816890061
3/24/2021,0.206196569,0.217583199,0.528213333,0.832032108,0.037178808,0.209587079,0.288484615,0.885406347
3/25/2021,0.321021092,0.358034785,0.63556,0.848372145,0.113136961,0.254457807,0.330496154,0.854025616
3/26/2021,0.39227175,0.847166062,0.919386667,0.920324115,0.035067308,-0.018553198,0.143388462,0.73881111
3/29/2021,0.317978325,0.493896016,0.72874,0.891307195,0.140023896,0.284177597,0.359003846,0.902674975
3/30/2021,0.314823977,0.382903457,0.716593333,0.872694204,0.117489312,0.233983065,0.306234615,0.871984347
3/31/2021,0.216049198,0.478204675,0.655953333,0.883892755,0.233525149,0.256345454,0.382346154,0.840154047
4/1/2021,0.315260687,0.546875042,0.71784,0.867329683,0.158954129,0.209909876,0.356669231,0.870297471
4/2/2021,0.065874477,-0.107204224,0.10422,0.679676958,0.017874199,-0.057054323,0.040946154,0.709837762
4/5/2021,0.358835393,0.834252304,0.85758,0.961020533,0.177419458,0.25064055,0.352388462,0.900987763
4/6/2021,0.371033541,0.774647325,0.872753333,0.958911622,0.074833045,0.180192675,0.279773077,0.860745249
4/7/2021,0.239141897,0.530942958,0.67668,0.865969151,0.146012313,0.182948722,0.308361538,0.857445774
