timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-08-06 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,415.04,0.0,0.0,0.0,1000.0,1000.0,,
2021-08-09 00:00:00+00:00,-0.4769984,1,1,-1,0.05611749,1,0.2631865168611209,0.0,0.0,417.86,0.0,0.0,0.0,1000.0,1000.0,0.0,1.0
2021-08-10 00:00:00+00:00,-0.17862017,1,1,1,-0.01881115,1,0.6337614459916949,1.0,1.0,419.09,2.68,2.68,1123.16,-123.16000000000008,1000.0,0.0,1.0
2021-08-11 00:00:00+00:00,0.31179518,1,1,1,-0.024764318,1,0.7145051428427299,1.0,0.0,417.22,2.68,0.0,1118.15,-123.16000000000008,994.99,-0.005,0.995
2021-08-12 00:00:00+00:00,0.12404025,1,-1,1,-0.024764318,1,0.3498793225735426,0.0,-1.0,423.32,0.0,-2.68,0.0,1011.34,1011.34,0.0164,1.0113
2021-08-13 00:00:00+00:00,-0.14613791,1,1,-1,-0.01790081,-1,-0.027339786291122437,0.0,0.0,414.1,0.0,0.0,0.0,1011.34,1011.34,0.0,1.0113
2021-08-16 00:00:00+00:00,-0.797524,-1,-1,-1,-0.024764318,-1,-0.8037147155652443,-1.0,-1.0,410.19,-2.68,-2.68,-1099.31,2110.65,1011.34,0.0,1.0113
2021-08-17 00:00:00+00:00,-0.87414485,1,1,-1,0.5382868,-1,-0.05597634116808573,0.0,1.0,389.99,0.0,2.68,0.0,1065.47,1065.47,0.0535,1.0654
2021-08-18 00:00:00+00:00,-0.6900794,1,1,1,0.1288136,1,0.5731223672628403,1.0,1.0,390.05,2.68,2.68,1045.33,20.139999999999986,1065.47,0.0,1.0654
2021-08-19 00:00:00+00:00,-0.24406844,1,1,1,0.31032506,-1,0.3443761020898819,0.0,-1.0,391.85,0.0,-2.68,0.0,1070.3,1070.3,0.0045,1.0702
2021-08-20 00:00:00+00:00,-0.109941125,1,1,-1,-0.021946887,-1,-0.02198133524507284,0.0,0.0,400.32,0.0,0.0,0.0,1070.3,1070.3,0.0,1.0702
2021-08-23 00:00:00+00:00,0.367103,-1,1,-1,0.24107417,-1,-0.23197046915690103,0.0,0.0,415.03,0.0,0.0,0.0,1070.3,1070.3,0.0,1.0702
2021-08-24 00:00:00+00:00,0.70686316,1,-1,1,-0.024764318,1,0.4470164744804303,0.0,0.0,418.9,0.0,0.0,0.0,1070.3,1070.3,0.0,1.0702
2021-08-25 00:00:00+00:00,0.82940924,1,1,1,-0.024764318,1,0.8007741539428631,1.0,1.0,425.87,2.68,2.68,1141.33,-71.03999999999996,1070.29,-0.0,1.0702
2021-08-26 00:00:00+00:00,-0.6393768,1,1,-1,-0.024764318,-1,-0.11069018952548504,0.0,-1.0,427.47,0.0,-2.68,0.0,1074.58,1074.58,0.004,1.0745
2021-08-27 00:00:00+00:00,-0.06865204,-1,-1,-1,-0.024764318,-1,-0.6822360598792633,-1.0,-1.0,437.11,-2.68,-2.68,-1171.45,2246.04,1074.59,0.0,1.0745
2021-08-30 00:00:00+00:00,-0.09591438,1,-1,1,-0.024764318,1,0.3132202172031005,0.0,1.0,442.7,0.0,2.68,0.0,1059.6,1059.6,-0.0139,1.0596
2021-08-31 00:00:00+00:00,0.5606745,1,1,1,-0.024764318,1,0.7559850284208854,1.0,1.0,436.98,2.68,2.68,1171.11,-111.5,1059.61,0.0,1.0596
2021-09-01 00:00:00+00:00,-0.15640333,1,1,1,-0.021553164,-1,0.3036739171172182,0.0,-1.0,438.71,0.0,-2.68,0.0,1064.24,1064.24,0.0044,1.0642
2021-09-02 00:00:00+00:00,0.038151897,1,-1,1,-0.024764318,-1,0.0022312632451454797,0.0,0.0,453.01,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-03 00:00:00+00:00,-0.13892138,1,-1,1,-0.024764318,-1,-0.027280949677030247,0.0,0.0,453.75,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-07 00:00:00+00:00,-0.14925809,1,-1,1,-0.024764318,1,0.3043295983225107,0.0,0.0,445.55,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-08 00:00:00+00:00,-0.62952113,1,-1,1,-0.006766679,-1,-0.10604796845776339,0.0,0.0,443.21,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-09 00:00:00+00:00,-0.5024701,1,-1,1,-0.024764318,-1,-0.08787239901721478,0.0,0.0,455.24,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-10 00:00:00+00:00,0.43981287,1,-1,1,-0.024764318,1,0.4025080918023984,0.0,0.0,451.31,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-13 00:00:00+00:00,-0.92870235,-1,-1,1,0.08188565,1,-0.14113611727952957,0.0,0.0,438.69,0.0,0.0,0.0,1064.24,1064.24,0.0,1.0642
2021-09-14 00:00:00+00:00,-0.9111441,1,1,1,0.16576523,1,0.5424368580182394,1.0,1.0,433.54,2.68,2.68,1161.89,-97.65000000000009,1064.24,0.0,1.0642
2021-09-15 00:00:00+00:00,-0.4244175,1,-1,1,-0.012712449,1,0.260478342572848,0.0,-1.0,441.54,0.0,-2.68,0.0,1085.68,1085.68,0.0201,1.0856
2021-09-16 00:00:00+00:00,-0.027438246,1,-1,1,0.13086931,1,0.3505718447268009,0.0,0.0,440.7,0.0,0.0,0.0,1085.68,1085.68,0.0,1.0856
2021-09-17 00:00:00+00:00,0.7846799,1,1,1,-0.024764318,1,0.7933192619433006,1.0,1.0,435.36,2.68,2.68,1166.76,-81.08999999999992,1085.67,-0.0,1.0856
2021-09-20 00:00:00+00:00,0.024637124,1,1,1,0.7101445,1,0.789130273895959,1.0,0.0,421.17,2.68,0.0,1128.74,-81.08999999999992,1047.65,-0.035,1.0476
