timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-11-01 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,25000.0,25000.0,,
2021-11-02 00:00:00+00:00,0.7033001,-1,-1,1,-0.001801583,1,0.11691642257695396,0.0,0.0,104.66,0.0,0.0,0.0,25000.0,25000.0,0.0,1.0
2021-11-03 00:00:00+00:00,-0.19333234,-1,1,-1,-0.027371079,-1,-0.3701172371705373,-1.0,-1.0,102.61,-267.09,-267.09,-27406.1,52406.1,25000.0,0.0,1.0
2021-11-04 00:00:00+00:00,0.8883576,1,1,1,-0.11941845,1,0.7948231883347034,1.0,2.0,99.79,267.09,534.18,26652.91,-899.7200000000012,25753.19,0.0301,1.0301
2021-11-05 00:00:00+00:00,0.94712573,1,1,1,-0.12876269,1,0.8030605067809423,1.0,0.0,99.87,267.09,0.0,26674.28,-899.7200000000012,25774.56,0.0008,1.0309
2021-11-08 00:00:00+00:00,0.13430172,1,1,1,-0.040030472,1,0.6823785416781902,1.0,0.0,100.07,267.09,0.0,26727.7,-899.7200000000012,25827.98,0.0021,1.0331
2021-11-09 00:00:00+00:00,0.7452933,1,1,-1,-0.20695278,-1,0.08972342312335968,0.0,-1.0,99.71,0.0,-267.09,0.0,25731.83,25731.83,-0.0037,1.0293
2021-11-10 00:00:00+00:00,0.98805344,1,1,1,-0.033298068,1,0.8257925622165203,1.0,1.0,97.77,267.09,267.09,26113.39,-381.5600000000013,25731.83,0.0,1.0293
2021-11-11 00:00:00+00:00,0.90869325,-1,1,-1,-0.04915821,-1,-0.19007749296724796,0.0,-1.0,98.88,0.0,-267.09,0.0,26028.3,26028.3,0.0115,1.0411
2021-11-12 00:00:00+00:00,0.8336582,1,1,1,-0.025806148,1,0.8013086784631014,1.0,1.0,99.85,267.09,267.09,26668.94,-640.6399999999994,26028.3,0.0,1.0411
2021-11-15 00:00:00+00:00,0.48182592,-1,1,-1,-0.020389613,-1,-0.2564272824674845,0.0,-1.0,100.21,0.0,-267.09,0.0,26124.45,26124.45,0.0037,1.045
2021-11-16 00:00:00+00:00,0.85727787,1,1,1,-0.07454197,-1,0.46378931651512784,1.0,1.0,100.69,267.09,267.09,26893.29,-768.8400000000001,26124.45,0.0,1.045
2021-11-17 00:00:00+00:00,0.36078665,1,1,-1,-0.11299958,-1,0.04129784430066744,0.0,-1.0,97.68,0.0,-267.09,0.0,25320.51,25320.51,-0.0308,1.0128
2021-11-18 00:00:00+00:00,0.5190646,1,1,1,-0.043985352,1,0.7458465422193209,1.0,1.0,97.68,267.09,267.09,26089.35,-768.8400000000001,25320.51,0.0,1.0128
2021-11-19 00:00:00+00:00,0.9400203,1,1,1,-0.056360546,1,0.813943296050032,1.0,0.0,96.91,267.09,0.0,25883.69,-768.8400000000001,25114.85,-0.0081,1.0046
2021-11-22 00:00:00+00:00,0.9668172,1,1,1,-0.037484583,1,0.8215554362783829,1.0,0.0,99.32,267.09,0.0,26527.38,-768.8400000000001,25758.54,0.0256,1.0303
2021-11-23 00:00:00+00:00,0.9660238,1,1,-1,0.0058272243,-1,0.16197517118416727,0.0,-1.0,101.86,0.0,-267.09,0.0,26436.94,26436.94,0.0263,1.0574
2021-11-24 00:00:00+00:00,0.98814356,-1,1,-1,-0.061935537,-1,-0.17896532888213793,0.0,0.0,101.12,0.0,0.0,0.0,26436.94,26436.94,0.0,1.0574
2021-11-26 00:00:00+00:00,0.9802386,1,1,-1,-0.20337078,-1,0.1294779727856318,0.0,0.0,97.93,0.0,0.0,0.0,26436.94,26436.94,0.0,1.0574
2021-11-29 00:00:00+00:00,0.9653288,1,1,1,-0.028857835,1,0.8227451629936695,1.0,1.0,97.23,267.09,267.09,25969.16,467.77999999999884,26436.94,0.0,1.0574
2021-11-30 00:00:00+00:00,0.9693143,1,1,1,0.067596085,1,0.8394850604236126,1.0,0.0,94.82,267.09,0.0,25325.47,467.77999999999884,25793.25,-0.0243,1.0317
2021-12-01 00:00:00+00:00,0.9868539,1,1,-1,-0.0719776,-1,0.15247938285271326,0.0,-1.0,95.26,0.0,-267.09,0.0,25910.78,25910.78,0.0046,1.0364
2021-12-02 00:00:00+00:00,0.98301965,1,1,1,0.0058272243,1,0.8314744790550321,1.0,1.0,98.86,267.09,267.09,26404.52,-493.7400000000016,25910.78,0.0,1.0364
2021-12-03 00:00:00+00:00,0.8911576,1,1,1,0.0058272243,1,0.8161641419089088,1.0,0.0,98.21,267.09,0.0,26230.91,-493.7400000000016,25737.17,-0.0067,1.0295
2021-12-06 00:00:00+00:00,0.9902239,-1,1,-1,-0.15936187,-1,-0.19485633075237274,0.0,-1.0,99.27,0.0,-267.09,0.0,26020.28,26020.28,0.011,1.0408
2021-12-07 00:00:00+00:00,0.98417586,1,1,1,-0.15954386,1,0.8041053339838982,1.0,1.0,102.5,267.09,267.09,27376.72,-1356.4399999999987,26020.28,0.0,1.0408
2021-12-08 00:00:00+00:00,0.9157344,1,1,1,-0.059734732,1,0.8093332797288895,1.0,0.0,101.25,267.09,0.0,27042.86,-1356.4399999999987,25686.42,-0.0128,1.0275
2021-12-09 00:00:00+00:00,0.96156627,1,1,1,-0.012334884,1,0.8248718975422283,1.0,0.0,100.58,267.09,0.0,26863.91,-1356.4399999999987,25507.47,-0.007,1.0203
2021-12-10 00:00:00+00:00,0.90051734,1,1,1,0.5183466,1,0.903143992026647,1.0,0.0,98.43,267.09,0.0,26289.67,-1356.4399999999987,24933.23,-0.0225,0.9973
2021-12-13 00:00:00+00:00,0.1897082,1,1,-1,-0.115246505,-1,0.012410283088684082,0.0,-1.0,97.17,0.0,-267.09,0.0,24596.69,24596.69,-0.0135,0.9839
2021-12-14 00:00:00+00:00,0.96025896,1,-1,1,-0.106027335,1,0.47570527096589404,1.0,1.0,98.82,267.09,267.09,26393.83,-1797.1399999999994,24596.69,0.0,0.9839
2021-12-15 00:00:00+00:00,0.39654237,1,1,1,0.024973167,1,0.736919256237646,1.0,0.0,99.43,267.09,0.0,26556.76,-1797.1399999999994,24759.62,0.0066,0.9904
2021-12-16 00:00:00+00:00,0.9969646,1,1,1,0.0058272243,1,0.8337986330346515,1.0,0.0,100.3,267.09,0.0,26789.13,-1797.1399999999994,24991.99,0.0094,0.9997
2021-12-17 00:00:00+00:00,0.9972971,1,1,-1,-0.09631499,-1,0.15016368652383486,0.0,-1.0,97.13,0.0,-267.09,0.0,24145.31,24145.31,-0.0339,0.9658
2021-12-20 00:00:00+00:00,0.8728825,1,1,1,-0.13158076,1,0.790216955045859,1.0,1.0,95.37,267.09,267.09,25472.37,-1327.0600000000013,24145.31,0.0,0.9658
2021-12-21 00:00:00+00:00,0.98456854,1,1,1,-0.18266349,1,0.8003175084789594,1.0,0.0,97.77,267.09,0.0,26113.39,-1327.0600000000013,24786.33,0.0265,0.9914
2021-12-22 00:00:00+00:00,0.93066084,1,1,1,0.0058272243,1,0.8227480113661537,1.0,0.0,98.3,267.09,0.0,26254.95,-1327.0600000000013,24927.89,0.0057,0.997
2021-12-23 00:00:00+00:00,0.9983419,1,1,-1,-0.11544888,-1,0.14714884012937546,0.0,-1.0,99.34,0.0,-267.09,0.0,25205.66,25205.66,0.0111,1.0081
2021-12-27 00:00:00+00:00,-0.16047485,1,1,1,0.0058272243,1,0.6408920621033758,1.0,1.0,100.4,267.09,267.09,26815.84,-1610.1800000000003,25205.66,0.0,1.0081
2021-12-28 00:00:00+00:00,0.99233216,1,1,1,-0.0037175412,1,0.8314357698739817,1.0,0.0,99.97,267.09,0.0,26700.99,-1610.1800000000003,25090.81,-0.0046,1.0035
2021-12-29 00:00:00+00:00,0.77689844,-1,1,-1,-0.06093837,-1,-0.2140066542973121,0.0,-1.0,98.73,0.0,-267.09,0.0,24759.62,24759.62,-0.0132,0.9902
2021-12-30 00:00:00+00:00,0.63179743,1,1,1,0.029379044,1,0.776862746104598,1.0,1.0,98.8,267.09,267.09,26388.49,-1628.869999999999,24759.62,0.0,0.9902
2021-12-31 00:00:00+00:00,0.9062833,1,1,1,-0.19742171,-1,0.45147693405548733,1.0,0.0,98.16,267.09,0.0,26217.55,-1628.869999999999,24588.68,-0.0069,0.9834
2022-01-03 00:00:00+00:00,0.97012746,1,1,1,0.0058272243,1,0.8293257812814167,1.0,0.0,100.19,267.09,0.0,26759.75,-1628.869999999999,25130.88,0.0221,1.0051
2022-01-04 00:00:00+00:00,0.97890025,1,-1,-1,0.0058272243,-1,-0.16921208697992066,0.0,-1.0,104.26,0.0,-267.09,0.0,26217.93,26217.93,0.0433,1.0486
2022-01-05 00:00:00+00:00,0.8715074,-1,1,1,0.01700313,1,0.48141842273374397,1.0,1.0,101.68,267.09,267.09,27157.71,-939.7799999999988,26217.93,0.0,1.0486
2022-01-06 00:00:00+00:00,0.98589593,1,1,1,-0.1138404,1,0.8120092550913492,1.0,0.0,103.42,267.09,0.0,27622.45,-939.7799999999988,26682.67,0.0177,1.0672
2022-01-07 00:00:00+00:00,-0.0030546298,1,1,-1,0.004336377,-1,0.00021362456027418375,0.0,-1.0,104.05,0.0,-267.09,0.0,26850.93,26850.93,0.0063,1.0739
2022-01-10 00:00:00+00:00,0.12551717,1,1,1,0.0058272243,-1,0.3552240664915492,1.0,1.0,104.13,267.09,267.09,27812.08,-961.1500000000015,26850.93,0.0,1.0739
2022-01-11 00:00:00+00:00,0.6859422,-1,-1,1,0.001788098,1,0.11462171183666214,0.0,-1.0,105.92,0.0,-267.09,0.0,27329.02,27329.02,0.0178,1.093
2022-01-12 00:00:00+00:00,-0.49513656,-1,-1,-1,-0.044110768,-1,-0.7565412210921446,-1.0,-1.0,103.05,-267.09,-267.09,-27523.62,54852.65,27329.03,0.0,1.093
2022-01-13 00:00:00+00:00,0.94588643,1,1,1,-0.011762548,1,0.8223539808144172,1.0,2.0,102.55,267.09,534.18,27390.08,72.4900000000016,27462.57,0.0049,1.0984
2022-01-14 00:00:00+00:00,0.9960897,1,1,1,-0.0021938663,1,0.8323159717644254,1.0,0.0,98.88,267.09,0.0,26409.86,72.4900000000016,26482.35,-0.0357,1.0592
2022-01-18 00:00:00+00:00,-0.06781044,1,1,1,0.009331772,1,0.6569202222550908,1.0,0.0,94.01,267.09,0.0,25109.13,72.4900000000016,25181.62,-0.0491,1.0072
2022-01-19 00:00:00+00:00,0.8945666,1,-1,-1,-0.22524223,-1,-0.22177927196025848,0.0,-1.0,95.73,0.0,-267.09,0.0,25641.02,25641.02,0.0182,1.0255
2022-01-20 00:00:00+00:00,0.991713,1,1,1,-0.012421489,1,0.8298819164435068,1.0,1.0,99.83,267.09,267.09,26663.59,-1022.5800000000017,25641.01,-0.0,1.0255
2022-01-21 00:00:00+00:00,0.9814793,1,-1,-1,-0.15642844,-1,-0.1958248590429624,0.0,-1.0,98.86,0.0,-267.09,0.0,25381.94,25381.94,-0.0101,1.0152
2022-01-24 00:00:00+00:00,0.992067,1,1,1,-0.07623559,1,0.8193052311738332,1.0,1.0,98.08,267.09,267.09,26196.19,-814.25,25381.94,0.0,1.0152
2022-01-25 00:00:00+00:00,0.6861141,1,1,1,-0.05789254,1,0.7713702556987604,1.0,0.0,99.04,267.09,0.0,26452.59,-814.25,25638.34,0.0101,1.0254
2022-01-26 00:00:00+00:00,0.8312444,1,1,1,-0.10172508,-1,0.4549198883275191,1.0,0.0,100.17,267.09,0.0,26754.41,-814.25,25940.16,0.0118,1.0375
2022-01-27 00:00:00+00:00,0.87580806,1,1,1,0.0058272243,1,0.8136058807528267,1.0,0.0,101.15,267.09,0.0,27016.15,-814.25,26201.9,0.0101,1.048
2022-01-28 00:00:00+00:00,0.998728,1,1,1,-0.122411765,1,0.8127193686862787,1.0,0.0,101.8,267.09,0.0,27189.76,-814.25,26375.51,0.0066,1.0549
2022-01-31 00:00:00+00:00,0.98247784,1,-1,1,-0.05591059,1,0.48776120878756046,1.0,0.0,102.54,267.09,0.0,27387.41,-814.25,26573.16,0.0075,1.0628
