timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-08-06 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,3000.0,3000.0,,
2021-08-09 00:00:00+00:00,0.99482936,1,-1,1,0.4301584,1,0.5708312938610712,1.0,1.0,193.9,16.92,16.92,3280.79,-280.78999999999996,3000.0,0.0,1.0
2021-08-10 00:00:00+00:00,0.61928976,1,1,1,0.88785356,1,0.9178572197755178,1.0,0.0,192.22,16.92,0.0,3252.36,-280.78999999999996,2971.57,-0.0095,0.9905
2021-08-11 00:00:00+00:00,0.95318216,1,1,1,0.6729801,1,0.93769371509552,1.0,0.0,193.33,16.92,0.0,3271.14,-280.78999999999996,2990.35,0.0063,0.9967
2021-08-12 00:00:00+00:00,0.86823845,1,-1,1,-0.5328698,1,0.38922810554504395,0.0,-1.0,191.81,0.0,-16.92,0.0,2964.64,2964.64,-0.0086,0.9882
2021-08-13 00:00:00+00:00,0.13919668,1,1,-1,0.63563204,1,0.4624714528520902,1.0,1.0,191.18,16.92,16.92,3234.77,-270.1300000000001,2964.64,0.0,0.9882
2021-08-16 00:00:00+00:00,0.73547375,1,1,1,-0.055891875,1,0.7799303128073612,1.0,0.0,195.2,16.92,0.0,3302.78,-270.1300000000001,3032.65,0.0229,1.0108
2021-08-17 00:00:00+00:00,0.953191,1,1,1,-0.337307,1,0.7693139960368475,1.0,0.0,193.63,16.92,0.0,3276.22,-270.1300000000001,3006.09,-0.0088,1.0019
2021-08-18 00:00:00+00:00,0.96890914,1,1,-1,0.718828,-1,0.28128952781359357,0.0,-1.0,192.3,0.0,-16.92,0.0,2983.59,2983.59,-0.0075,0.9944
2021-08-19 00:00:00+00:00,0.57091737,1,1,1,-0.42182273,1,0.6915157735347748,1.0,1.0,193.95,16.92,16.92,3281.63,-298.0500000000002,2983.58,-0.0,0.9944
2021-08-20 00:00:00+00:00,0.85174143,1,1,1,-0.05509042,1,0.7994418355325857,1.0,0.0,193.41,16.92,0.0,3272.5,-298.0500000000002,2974.45,-0.0031,0.9913
2021-08-23 00:00:00+00:00,0.982939,1,1,1,-0.53359675,1,0.7415570418039957,1.0,0.0,194.48,16.92,0.0,3290.6,-298.0500000000002,2992.55,0.0061,0.9974
