timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-11-01 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,63.61,0.0,0.0,0.0,36000.0,36000.0,,
2021-11-02 00:00:00+00:00,0.26809022,1,1,1,-0.01063372,1,0.7095760830367605,1.0,1.0,63.37,628.83,628.83,39848.96,-3848.959999999999,36000.0,0.0,1.0
2021-11-03 00:00:00+00:00,-0.79032,-1,-1,-1,-0.01063372,-1,-0.8001589498793086,-1.0,-2.0,64.9,-628.83,-1257.66,-40811.07,77773.18,36962.11,0.0267,1.0267
2021-11-04 00:00:00+00:00,0.8541837,-1,-1,1,-0.16206633,1,0.11535289138555527,0.0,1.0,64.23,0.0,628.83,0.0,37383.43,37383.43,0.0114,1.0384
2021-11-05 00:00:00+00:00,-0.91319793,-1,-1,-1,-0.049358055,-1,-0.8270926649371783,-1.0,-1.0,64.49,-628.83,-628.83,-40553.25,77936.67,37383.42,-0.0,1.0384
2021-11-08 00:00:00+00:00,-0.5025279,-1,-1,1,-0.01063372,1,-0.08552693544576566,0.0,1.0,63.8,0.0,628.83,0.0,37817.32,37817.32,0.0116,1.0504
2021-11-09 00:00:00+00:00,-0.632463,-1,-1,1,0.09892774,1,-0.08892254034678142,0.0,0.0,64.43,0.0,0.0,0.0,37817.32,37817.32,0.0,1.0504
2021-11-10 00:00:00+00:00,0.3739219,-1,-1,-1,-0.3686888,-1,-0.6657944818337759,-1.0,-1.0,65.39,-628.83,-628.83,-41119.19,78936.51000000001,37817.32,0.0,1.0504
2021-11-11 00:00:00+00:00,-0.50682753,-1,1,1,-0.74735105,1,0.12430356939633687,0.0,1.0,66.14,0.0,628.83,0.0,37345.7,37345.7,-0.0125,1.0373
2021-11-12 00:00:00+00:00,-0.58885753,-1,-1,-1,0.078283675,1,-0.4184289760887623,-1.0,-1.0,65.93,-628.83,-628.83,-41458.76,78804.45999999999,37345.7,0.0,1.0373
2021-11-15 00:00:00+00:00,0.58020395,1,-1,1,-0.0050654495,1,0.42918975014860433,1.0,2.0,66.95,628.83,1257.66,42100.17,-5395.879999999997,36704.29,-0.0172,1.0195
2021-11-16 00:00:00+00:00,-0.8089422,-1,-1,-1,-0.30088976,-1,-0.8516386598348618,-1.0,-2.0,66.4,-628.83,-1257.66,-41754.31,78112.75,36358.44,-0.0094,1.0099
2021-11-17 00:00:00+00:00,-0.16854088,-1,-1,-1,-0.01063372,-1,-0.6965291000281771,-1.0,0.0,65.66,-628.83,0.0,-41288.98,78112.75,36823.77,0.0128,1.0228
2021-11-18 00:00:00+00:00,0.29467696,-1,-1,-1,-0.061431333,1,-0.29445906231800717,0.0,1.0,66.59,0.0,628.83,0.0,36238.96,36238.96,-0.0159,1.0066
2021-11-19 00:00:00+00:00,-0.93298244,-1,-1,1,-0.01063372,1,-0.15726936080803475,0.0,0.0,65.34,0.0,0.0,0.0,36238.96,36238.96,0.0,1.0066
2021-11-22 00:00:00+00:00,0.20117407,-1,-1,-1,-0.01063372,-1,-0.6349099424357215,-1.0,-1.0,66.42,-628.83,-628.83,-41766.89,78005.84,36238.95,-0.0,1.0066
2021-11-23 00:00:00+00:00,-0.3386542,-1,-1,-1,-0.42076752,1,-0.459903617699941,-1.0,0.0,66.75,-628.83,0.0,-41974.4,78005.84,36031.44,-0.0057,1.0008
2021-11-24 00:00:00+00:00,-0.010575333,-1,-1,-1,-0.01063372,-1,-0.6702015087939799,-1.0,0.0,66.32,-628.83,0.0,-41704.01,78005.84,36301.83,0.0075,1.0083
2021-11-26 00:00:00+00:00,-0.8661159,-1,-1,-1,-0.01063372,1,-0.4794582746302088,-1.0,0.0,64.4,-628.83,0.0,-40496.65,78005.84,37509.19,0.0333,1.0419
2021-11-29 00:00:00+00:00,0.43023556,-1,-1,1,-0.01063372,1,0.06993364077061415,0.0,1.0,64.81,0.0,628.83,0.0,37251.37,37251.37,-0.0069,1.0347
2021-11-30 00:00:00+00:00,-0.44237295,-1,-1,-1,-0.01063372,-1,-0.742167778002719,-1.0,-1.0,62.21,-628.83,-628.83,-39119.51,76370.89,37251.38,0.0,1.0347
2021-12-01 00:00:00+00:00,0.08468445,-1,-1,-1,-0.01063372,-1,-0.6543248789384961,-1.0,0.0,61.82,-628.83,0.0,-38874.27,76370.89,37496.62,0.0066,1.0415
2021-12-02 00:00:00+00:00,-0.5577581,-1,-1,-1,-0.01063372,-1,-0.7613986354942123,-1.0,0.0,62.4,-628.83,0.0,-39238.99,76370.89,37131.9,-0.0097,1.0314
2021-12-03 00:00:00+00:00,0.70627606,-1,-1,1,0.5327756,1,0.206508606672287,0.0,1.0,62.53,0.0,628.83,0.0,37050.15,37050.15,-0.0022,1.0292
2021-12-06 00:00:00+00:00,-0.61776847,-1,-1,-1,-0.01063372,1,-0.43806703109294176,-1.0,-1.0,63.11,-628.83,-628.83,-39685.46,76735.61,37050.15,0.0,1.0292
2021-12-07 00:00:00+00:00,-0.42194614,-1,-1,-1,0.14033112,-1,-0.7136025031407675,-1.0,0.0,64.16,-628.83,0.0,-40345.73,76735.61,36389.88,-0.0178,1.0109
2021-12-08 00:00:00+00:00,-0.6922026,-1,-1,1,-0.01063372,1,-0.11713939129064481,0.0,1.0,64.13,0.0,628.83,0.0,36408.74,36408.74,0.0005,1.0114
2021-12-09 00:00:00+00:00,-0.7392353,-1,-1,-1,-0.01063372,-1,-0.7916448336715499,-1.0,-1.0,63.28,-628.83,-628.83,-39792.36,76201.1,36408.74,0.0,1.0114
2021-12-10 00:00:00+00:00,-0.3844764,-1,-1,-1,-0.04158352,-1,-0.737676652148366,-1.0,0.0,63.45,-628.83,0.0,-39899.26,76201.1,36301.84,-0.0029,1.0084
2021-12-13 00:00:00+00:00,0.5022857,-1,-1,-1,-0.1265433,-1,-0.6040429299076399,-1.0,0.0,64.64,-628.83,0.0,-40647.57,76201.1,35553.53,-0.0206,0.9877
2021-12-14 00:00:00+00:00,0.9447409,-1,-1,-1,-0.4688002,-1,-0.5873432159423828,-1.0,0.0,64.85,-628.83,0.0,-40779.63,76201.1,35421.47,-0.0037,0.984
2021-12-15 00:00:00+00:00,-0.44669113,-1,-1,-1,0.22764485,-1,-0.7031743799646696,-1.0,0.0,65.08,-628.83,0.0,-40924.26,76201.1,35276.84,-0.0041,0.98
2021-12-16 00:00:00+00:00,-0.89709795,-1,-1,-1,-0.01063372,-1,-0.8179552775497237,-1.0,0.0,66.17,-628.83,0.0,-41609.68,76201.1,34591.42,-0.0194,0.961
2021-12-17 00:00:00+00:00,-0.9582776,-1,-1,-1,-0.37736666,-1,-0.8892740408579508,-1.0,0.0,65.27,-628.83,0.0,-41043.73,76201.1,35157.37,0.0164,0.9767
2021-12-20 00:00:00+00:00,-0.6167674,-1,1,1,-0.01063372,1,0.2287664789085587,0.0,1.0,64.22,0.0,628.83,0.0,35817.64,35817.64,0.0188,0.9951
2021-12-21 00:00:00+00:00,-0.91737014,-1,-1,-1,0.11359301,-1,-0.8006295214096705,-1.0,-1.0,64.83,-628.83,-628.83,-40767.05,76584.69,35817.64,0.0,0.9951
2021-12-22 00:00:00+00:00,-0.8130001,-1,-1,-1,-0.01063372,-1,-0.8039389671757817,-1.0,0.0,64.62,-628.83,0.0,-40634.99,76584.69,35949.7,0.0037,0.9988
2021-12-23 00:00:00+00:00,-0.35006306,-1,-1,-1,-0.25488192,-1,-0.7674908290306727,-1.0,0.0,65.44,-628.83,0.0,-41150.64,76584.69,35434.05,-0.0143,0.9845
2021-12-27 00:00:00+00:00,0.56601465,1,-1,1,-0.01063372,1,0.4258968212331335,1.0,2.0,66.07,628.83,1257.66,41546.8,-6508.9100000000035,35037.89,-0.0112,0.9734
2021-12-28 00:00:00+00:00,-0.47530797,-1,-1,-1,-0.01063372,1,-0.4143236152206858,-1.0,-2.0,66.93,-628.83,-1257.66,-42087.59,77666.28,35578.69,0.0154,0.9884
2021-12-29 00:00:00+00:00,0.9009977,-1,-1,-1,-0.05862493,-1,-0.5262712053954601,-1.0,0.0,67.01,-628.83,0.0,-42137.9,77666.28,35528.38,-0.0014,0.9871
2021-12-30 00:00:00+00:00,-0.8136757,-1,-1,-1,-0.01063372,-1,-0.8040515702838699,-1.0,0.0,66.86,-628.83,0.0,-42043.57,77666.28,35622.71,0.0027,0.9897
