timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-11-01 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,60.29,0.0,0.0,0.0,33000.0,33000.0,,
2021-11-02 00:00:00+00:00,0.42446852,1,-1,1,-0.33956403,1,0.3474840819835663,1.0,1.0,60.44,608.17,608.17,36757.79,-3757.790000000001,33000.0,0.0,1.0
2021-11-03 00:00:00+00:00,0.21687779,1,1,-1,0.66228205,-1,0.1465266396601995,0.0,-1.0,60.15,0.0,-608.17,0.0,32823.63,32823.63,-0.0053,0.9947
2021-11-04 00:00:00+00:00,-0.9264562,1,1,1,0.71222365,1,0.6309612393379211,1.0,1.0,60.02,608.17,608.17,36502.36,-3678.730000000003,32823.63,0.0,0.9947
2021-11-05 00:00:00+00:00,-0.86221284,-1,1,1,0.26100153,1,0.2331314484278361,0.0,-1.0,60.52,0.0,-608.17,0.0,33127.72,33127.72,0.0093,1.004
2021-11-08 00:00:00+00:00,0.45345896,1,-1,-1,-0.45162055,-1,-0.3330269306898117,-1.0,-1.0,59.57,-608.17,-608.17,-36228.69,69356.4,33127.71,-0.0,1.004
2021-11-09 00:00:00+00:00,0.11387715,1,1,1,0.65713847,1,0.795169269045194,1.0,2.0,60.07,608.17,1216.34,36532.77,-3709.1399999999994,32823.63,-0.0092,0.9947
2021-11-10 00:00:00+00:00,-0.9966355,-1,-1,1,-0.8783599,1,-0.3124992350737254,-1.0,-2.0,60.89,-608.17,-1216.34,-37031.47,70353.8,33322.33,0.0152,1.0098
2021-11-11 00:00:00+00:00,0.65154403,1,1,1,-0.08844873,1,0.760515883564949,1.0,2.0,60.08,608.17,1216.34,36538.85,-2723.9100000000035,33814.94,0.0148,1.0248
2021-11-12 00:00:00+00:00,0.3037534,1,-1,1,0.27894324,1,0.430449441075325,1.0,0.0,60.0,608.17,0.0,36490.2,-2723.9100000000035,33766.29,-0.0014,1.0233
2021-11-15 00:00:00+00:00,-0.3593826,1,-1,1,-0.79681367,1,0.1406339555978775,0.0,-1.0,61.17,0.0,-608.17,0.0,34477.85,34477.85,0.0211,1.0449
2021-11-16 00:00:00+00:00,0.18405426,1,-1,1,0.74194026,1,0.4876657525698344,1.0,1.0,60.53,608.17,608.17,36812.53,-2334.6800000000003,34477.85,0.0,1.0449
2021-11-17 00:00:00+00:00,0.23519748,1,-1,1,-0.46462888,1,0.2950947682062785,0.0,-1.0,60.94,0.0,-608.17,0.0,34727.2,34727.2,0.0072,1.0525
2021-11-18 00:00:00+00:00,0.6983369,1,1,1,0.8273547,1,0.9209486047426859,1.0,1.0,60.45,608.17,608.17,36763.88,-2036.6699999999983,34727.21,0.0,1.0525
2021-11-19 00:00:00+00:00,0.3211004,1,-1,1,0.18754075,1,0.4181068614125252,1.0,0.0,60.9,608.17,0.0,37037.55,-2036.6699999999983,35000.88,0.0079,1.0608
2021-11-22 00:00:00+00:00,-0.8391089,-1,-1,-1,-0.3170957,-1,-0.8593674302101135,-1.0,-2.0,61.64,-608.17,-1216.34,-37487.6,72938.51999999999,35450.92,0.0129,1.0745
2021-11-23 00:00:00+00:00,0.395644,1,-1,1,-0.35396567,1,0.3402797232071559,1.0,2.0,61.31,608.17,1216.34,37286.9,-1635.2799999999988,35651.62,0.0057,1.0806
2021-11-24 00:00:00+00:00,0.1615599,1,-1,1,0.78712434,-1,0.15811403840780258,0.0,-1.0,61.04,0.0,-608.17,0.0,35487.42,35487.42,-0.0046,1.0756
2021-11-26 00:00:00+00:00,0.79404277,1,1,1,-0.91415036,1,0.6466487348079681,1.0,1.0,60.13,608.17,608.17,36569.26,-1081.8499999999985,35487.41,-0.0,1.0756
2021-11-29 00:00:00+00:00,-0.9697758,-1,1,1,0.75572586,1,0.2976583441098531,0.0,-1.0,61.13,0.0,-608.17,0.0,36095.59,36095.59,0.0171,1.094
2021-11-30 00:00:00+00:00,-0.36709255,1,-1,1,-0.88809705,1,0.12413506706555684,0.0,0.0,58.85,0.0,0.0,0.0,36095.59,36095.59,0.0,1.094
2021-12-01 00:00:00+00:00,-0.982144,1,1,1,0.98534024,1,0.6671993732452393,1.0,1.0,59.0,608.17,608.17,35882.03,213.55999999999767,36095.59,0.0,1.094
