timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-08-06 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,135.37,0.0,0.0,0.0,4000.0,4000.0,,
2021-08-09 00:00:00+00:00,-0.94217074,1,1,-1,-0.012393263,-1,-0.15909400039042035,0.0,0.0,135.18,0.0,0.0,0.0,4000.0,4000.0,0.0,1.0
2021-08-10 00:00:00+00:00,-0.84891194,1,1,-1,0.035659857,-1,-0.1355420139928659,0.0,0.0,135.78,0.0,0.0,0.0,4000.0,4000.0,0.0,1.0
2021-08-11 00:00:00+00:00,-0.9774757,1,1,1,0.10607708,1,0.5214335632820924,1.0,1.0,134.49,32.83,32.83,4415.31,-415.3100000000004,4000.0,0.0,1.0
2021-08-12 00:00:00+00:00,-0.97224647,-1,1,-1,0.092741124,-1,-0.479917557289203,-1.0,-2.0,133.68,-32.83,-65.66,-4388.71,8362.119999999999,3973.41,-0.0066,0.9934
2021-08-13 00:00:00+00:00,-0.8116164,1,1,1,-0.012393263,1,0.5293317193475863,1.0,2.0,132.01,32.83,65.66,4333.89,-305.64999999999964,4028.24,0.0138,1.0071
2021-08-16 00:00:00+00:00,-0.9728411,1,1,-1,0.0058397115,-1,-0.16116689541377127,0.0,-1.0,130.16,0.0,-32.83,0.0,3967.5,3967.5,-0.0151,0.9919
2021-08-17 00:00:00+00:00,-0.98875284,1,1,-1,0.104498886,1,0.1859576739370823,0.0,0.0,127.98,0.0,0.0,0.0,3967.5,3967.5,0.0,0.9919
2021-08-18 00:00:00+00:00,-0.80266,1,1,1,0.0068139085,1,0.5340256533430269,1.0,1.0,126.57,32.83,32.83,4155.29,-187.78999999999996,3967.5,0.0,0.9919
2021-08-19 00:00:00+00:00,-0.83741575,1,1,1,-0.012393263,1,0.525031830339382,1.0,0.0,126.25,32.83,0.0,4144.79,-187.78999999999996,3957.0,-0.0026,0.9893
2021-08-20 00:00:00+00:00,-0.720457,1,1,1,-0.012393263,1,0.5445249532349408,1.0,0.0,128.29,32.83,0.0,4211.76,-187.78999999999996,4023.97,0.0169,1.006
2021-08-23 00:00:00+00:00,-0.81317174,1,1,1,-0.011002622,1,0.5293042723399898,1.0,0.0,129.9,32.83,0.0,4264.62,-187.78999999999996,4076.83,0.0131,1.0192
2021-08-24 00:00:00+00:00,-0.24720794,1,1,1,-0.012393263,1,0.6233997995344301,1.0,0.0,131.26,32.83,0.0,4309.27,-187.78999999999996,4121.48,0.011,1.0304
2021-08-25 00:00:00+00:00,-0.6516539,1,1,-1,-0.012393263,-1,-0.11067452483500044,0.0,-1.0,131.72,0.0,-32.83,0.0,4136.57,4136.57,0.0037,1.0342
2021-08-26 00:00:00+00:00,-0.89628166,1,1,1,0.062460966,1,0.527696551134189,1.0,1.0,130.18,32.83,32.83,4273.81,-137.23999999999978,4136.57,0.0,1.0342
2021-08-27 00:00:00+00:00,-0.896351,1,1,1,-0.012393263,1,0.5152092928377291,1.0,0.0,131.98,32.83,0.0,4332.9,-137.23999999999978,4195.66,0.0143,1.049
2021-08-30 00:00:00+00:00,-0.9913049,1,1,1,0.1255902,1,0.5223808884620667,1.0,0.0,132.47,32.83,0.0,4348.99,-137.23999999999978,4211.75,0.0038,1.053
2021-08-31 00:00:00+00:00,-0.98441094,1,1,-1,0.5205347,1,0.25602062543233234,0.0,-1.0,131.66,0.0,-32.83,0.0,4185.16,4185.16,-0.0063,1.0464
2021-09-01 00:00:00+00:00,-0.9284263,1,1,1,0.06047675,1,0.522008404135704,1.0,1.0,133.11,32.83,32.83,4370.0,-184.84000000000015,4185.16,0.0,1.0464
2021-09-02 00:00:00+00:00,-0.9917652,1,-1,1,0.8492936,1,0.3095880647500356,1.0,0.0,131.84,32.83,0.0,4328.31,-184.84000000000015,4143.47,-0.01,1.0359
2021-09-03 00:00:00+00:00,-0.9540908,1,1,1,-0.0064155404,1,0.5065822809313735,1.0,0.0,132.99,32.83,0.0,4366.06,-184.84000000000015,4181.22,0.0091,1.0454
2021-09-07 00:00:00+00:00,-0.9921345,1,-1,-1,0.7761332,1,-0.036000221967697144,0.0,-1.0,129.77,0.0,-32.83,0.0,4075.51,4075.51,-0.0253,1.0189
2021-09-08 00:00:00+00:00,-0.9508406,1,1,-1,0.21679811,1,0.21099291990200678,0.0,0.0,129.79,0.0,0.0,0.0,4075.51,4075.51,0.0,1.0189
2021-09-09 00:00:00+00:00,-0.98134875,1,-1,1,0.0036464056,1,0.17038294211185226,0.0,0.0,127.39,0.0,0.0,0.0,4075.51,4075.51,0.0,1.0189
2021-09-10 00:00:00+00:00,-0.8443806,1,1,1,0.107239105,1,0.5438097479442755,1.0,1.0,125.62,32.83,32.83,4124.1,-48.59999999999991,4075.5,-0.0,1.0189
2021-09-13 00:00:00+00:00,-0.93375766,1,1,1,-0.012393263,1,0.5089748456763724,1.0,0.0,122.81,32.83,0.0,4031.85,-48.59999999999991,3983.25,-0.0226,0.9959
2021-09-14 00:00:00+00:00,-0.9637961,1,1,1,0.18852435,1,0.5374547118941942,1.0,0.0,122.44,32.83,0.0,4019.71,-48.59999999999991,3971.11,-0.003,0.9929
2021-09-15 00:00:00+00:00,-0.9760283,1,-1,1,0.51571834,1,0.25661500295003253,0.0,-1.0,125.2,0.0,-32.83,0.0,4061.72,4061.72,0.0228,1.0155
2021-09-16 00:00:00+00:00,-0.86614776,1,1,1,0.032109123,1,0.5276602276911339,1.0,1.0,125.5,32.83,32.83,4120.16,-58.440000000000055,4061.72,0.0,1.0155
2021-09-17 00:00:00+00:00,-0.64296293,1,1,1,0.042080205,1,0.566519545391202,1.0,0.0,123.14,32.83,0.0,4042.69,-58.440000000000055,3984.25,-0.0191,0.9961
