timestamp,shallow_preds,svm_preds,gbc_preds,lr_preds,deep_preds,sgdc_preds,mean,signal,entry/exit,close,position,entry/exit Position,Portfolio Holdings,Portfolio Cash,Portfolio Total,Portfolio Daily Returns,Portfolio Cumulative Returns
2021-09-29 00:00:00+00:00,0.0,0,0,0,0.0,0,0.0,0.0,0.0,68.04,0.0,0.0,0.0,27000.0,27000.0,,
2021-09-30 00:00:00+00:00,-0.60104376,1,1,1,-0.9849377,1,0.4023364186286926,0.0,0.0,67.77,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-01 00:00:00+00:00,-0.8279183,1,1,1,-0.9959975,1,0.36268070340156555,0.0,0.0,70.1,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-04 00:00:00+00:00,-0.8672701,1,1,1,-0.9985776,1,0.3556920488675435,0.0,0.0,71.49,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-05 00:00:00+00:00,-0.9209711,1,1,1,-0.99864167,1,0.34673120578130084,0.0,0.0,71.73,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-06 00:00:00+00:00,-0.92451245,1,1,1,-0.99746776,1,0.34633663296699524,0.0,0.0,71.81,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-07 00:00:00+00:00,-0.92499554,1,1,1,-0.99788284,1,0.34618693590164185,0.0,0.0,71.51,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-08 00:00:00+00:00,-0.90737855,1,1,1,-0.99942267,1,0.34886646270751953,0.0,0.0,74.92,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-11 00:00:00+00:00,-0.97245693,1,1,1,-0.9986889,1,0.33814236521720886,0.0,0.0,73.97,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-12 00:00:00+00:00,-0.9669329,1,1,1,-0.99966794,1,0.3388998607794444,0.0,0.0,73.41,0.0,0.0,0.0,27000.0,27000.0,0.0,1.0
2021-10-13 00:00:00+00:00,-0.954685,1,-1,-1,-0.998903,-1,-0.6589313248793284,-1.0,-1.0,73.23,-440.92,-440.92,-32288.57,59288.57,27000.0,0.0,1.0
2021-10-14 00:00:00+00:00,-0.9629835,1,1,1,-0.9994219,1,0.3395991027355194,0.0,1.0,73.85,0.0,440.92,0.0,26726.63,26726.63,-0.0101,0.9899
2021-10-15 00:00:00+00:00,-0.983475,1,1,1,-0.999808,1,0.3361194928487142,0.0,0.0,74.14,0.0,0.0,0.0,26726.63,26726.63,0.0,0.9899
2021-10-18 00:00:00+00:00,-0.9591674,1,1,1,-0.9995448,-1,0.006881296634674072,0.0,0.0,74.5,0.0,0.0,0.0,26726.63,26726.63,0.0,0.9899
2021-10-19 00:00:00+00:00,-0.95908535,1,1,1,-0.9996759,-1,0.006873120864232381,0.0,0.0,75.32,0.0,0.0,0.0,26726.63,26726.63,0.0,0.9899
2021-10-20 00:00:00+00:00,-0.96492815,1,1,1,-0.9998268,-1,0.005874176820119222,0.0,0.0,76.02,0.0,0.0,0.0,26726.63,26726.63,0.0,0.9899
2021-10-21 00:00:00+00:00,-0.96560764,-1,-1,-1,-0.9997256,-1,-0.9942222038904825,-1.0,-1.0,74.59,-440.92,-440.92,-32888.22,59614.85,26726.63,0.0,0.9899
2021-10-22 00:00:00+00:00,-0.9576404,1,1,-1,-0.9999134,-1,-0.3262589673201243,0.0,1.0,75.72,0.0,440.92,0.0,26228.39,26228.39,-0.0186,0.9715
2021-10-25 00:00:00+00:00,-0.9784764,1,1,1,-0.99982953,1,0.3369490106900533,0.0,0.0,76.52,0.0,0.0,0.0,26228.39,26228.39,0.0,0.9715
2021-10-26 00:00:00+00:00,-0.98204136,1,1,-1,-0.9999486,-1,-0.3303316632906596,0.0,0.0,77.03,0.0,0.0,0.0,26228.39,26228.39,0.0,0.9715
2021-10-27 00:00:00+00:00,-0.95782036,-1,1,-1,-0.9997481,-1,-0.6595947444438934,-1.0,-1.0,74.43,-440.92,-440.92,-32817.68,59046.07,26228.39,0.0,0.9715
2021-10-28 00:00:00+00:00,-0.90707713,1,-1,1,-0.9999664,1,0.01549274722735087,0.0,1.0,75.15,0.0,440.92,0.0,25910.93,25910.93,-0.0121,0.9597
2021-10-29 00:00:00+00:00,-0.91247994,-1,1,-1,-0.99934554,-1,-0.6519709130128225,-1.0,-1.0,74.49,-440.92,-440.92,-32844.13,58755.06,25910.93,0.0,0.9597
2021-11-01 00:00:00+00:00,-0.89235413,-1,-1,-1,-0.9998891,-1,-0.9820405344168345,-1.0,0.0,74.59,-440.92,0.0,-32888.22,58755.06,25866.84,-0.0017,0.9581
2021-11-02 00:00:00+00:00,-0.9748461,1,1,1,-0.9999058,1,0.3375413417816162,0.0,1.0,73.03,0.0,440.92,0.0,26554.67,26554.67,0.0266,0.9836
2021-11-03 00:00:00+00:00,-0.9800224,-1,-1,-1,-0.99991363,-1,-0.9966560006141663,-1.0,-1.0,72.74,-440.92,-440.92,-32072.52,58627.19,26554.67,0.0,0.9836
2021-11-04 00:00:00+00:00,-0.9311421,-1,-1,-1,-0.99998266,-1,-0.9885207911332449,-1.0,0.0,73.31,-440.92,0.0,-32323.85,58627.19,26303.34,-0.0095,0.9742
2021-11-05 00:00:00+00:00,-0.99271464,1,-1,-1,-0.99995697,-1,-0.6654452681541443,-1.0,0.0,75.45,-440.92,0.0,-33267.41,58627.19,25359.78,-0.0359,0.9393
2021-11-08 00:00:00+00:00,-0.9930837,1,-1,-1,-0.99996877,-1,-0.6655087471008301,-1.0,0.0,75.93,-440.92,0.0,-33479.06,58627.19,25148.13,-0.0083,0.9315
2021-11-09 00:00:00+00:00,-0.9897568,-1,-1,-1,-0.9999677,-1,-0.9982874194780985,-1.0,0.0,75.75,-440.92,0.0,-33399.69,58627.19,25227.5,0.0032,0.9345
2021-11-10 00:00:00+00:00,-0.73687357,-1,-1,-1,-0.9997389,-1,-0.9561020731925964,-1.0,0.0,73.0,-440.92,0.0,-32187.16,58627.19,26440.03,0.0481,0.9794
2021-11-11 00:00:00+00:00,-0.8272727,1,1,-1,-0.9999674,-1,-0.3045400182406108,0.0,1.0,72.14,0.0,440.92,0.0,26819.22,26819.22,0.0143,0.9934
2021-11-12 00:00:00+00:00,-0.97171146,-1,-1,-1,-0.9998671,-1,-0.9952630897363027,-1.0,-1.0,72.36,-440.92,-440.92,-31904.97,58724.19,26819.22,0.0,0.9934
2021-11-15 00:00:00+00:00,-0.9784456,-1,-1,-1,-0.9997474,-1,-0.9963654975096384,-1.0,0.0,72.72,-440.92,0.0,-32063.7,58724.19,26660.49,-0.0059,0.9875
2021-11-16 00:00:00+00:00,-0.9897916,-1,-1,-1,-0.9999784,-1,-0.9982949992020925,-1.0,0.0,72.64,-440.92,0.0,-32028.43,58724.19,26695.76,0.0013,0.9888
2021-11-17 00:00:00+00:00,-0.89484775,-1,-1,-1,-0.9995552,-1,-0.9824004868666331,-1.0,0.0,71.97,-440.92,0.0,-31733.01,58724.19,26991.18,0.0111,0.9998
2021-11-18 00:00:00+00:00,-0.9825204,-1,-1,-1,-0.99992096,-1,-0.9970735609531403,-1.0,0.0,72.72,-440.92,0.0,-32063.7,58724.19,26660.49,-0.0123,0.9875
2021-11-19 00:00:00+00:00,-0.87025857,-1,-1,-1,-0.99986815,-1,-0.9783544540405273,-1.0,0.0,69.61,-440.92,0.0,-30692.44,58724.19,28031.75,0.0514,1.0383
2021-11-22 00:00:00+00:00,-0.98325443,-1,-1,-1,-0.99989784,-1,-0.9971920450528463,-1.0,0.0,71.89,-440.92,0.0,-31697.74,58724.19,27026.45,-0.0359,1.001
2021-11-23 00:00:00+00:00,-0.93344986,1,-1,-1,-0.9993209,-1,-0.6554617981115977,-1.0,0.0,73.78,-440.92,0.0,-32531.08,58724.19,26193.11,-0.0308,0.9702
