timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,260.0,260.99,251.88,253.64,2056071,31768,253.969429
2021-02-09 05:00:00+00:00,253.78,256.2099,249.79,254.44,1347146,23836,252.874887
2021-02-10 05:00:00+00:00,255.07,256.0,251.11,253.58,1463011,21155,253.443089
2021-02-11 05:00:00+00:00,255.0,258.99,254.18,257.69,1183852,19783,256.96003
2021-02-12 05:00:00+00:00,256.75,263.33,256.75,260.55,1157585,21205,260.726783
2021-02-16 05:00:00+00:00,262.23,263.53,259.715,260.73,1095676,18685,261.278905
2021-02-17 05:00:00+00:00,259.88,261.74,256.78,260.01,873809,19450,260.086205
2021-02-18 05:00:00+00:00,260.0,263.885,258.47,262.65,913478,18386,262.126051
2021-02-19 05:00:00+00:00,262.57,265.48,262.57,263.88,1215555,18092,263.919506
2021-02-22 05:00:00+00:00,262.74,265.65,261.05,265.48,1001770,20245,263.888441
2021-02-23 05:00:00+00:00,265.65,267.49,259.59,263.33,1335653,26170,262.873947
2021-02-24 05:00:00+00:00,262.78,265.815,262.11,263.26,971272,19174,263.447775
2021-02-25 05:00:00+00:00,262.98,264.78,259.72,260.38,843339,19454,261.7985
2021-02-26 05:00:00+00:00,259.37,261.1064,255.57,255.62,1286115,21530,257.69758
2021-03-01 05:00:00+00:00,258.4,263.27,258.4,261.19,827663,18147,261.350246
2021-03-02 05:00:00+00:00,261.7,266.97,261.39,266.0,1158346,17080,265.226009
2021-03-03 05:00:00+00:00,262.88,265.67,261.52,262.34,1193755,20743,262.89946
2021-03-04 05:00:00+00:00,261.57,262.86,253.25,256.43,1126476,24026,257.512136
2021-03-05 05:00:00+00:00,258.12,264.63,255.41,263.82,861972,18325,261.350585
2021-03-08 05:00:00+00:00,265.75,270.68,263.5447,266.88,1021803,20233,267.410569
2021-03-09 05:00:00+00:00,269.4,271.27,267.37,267.51,744430,14388,268.567686
2021-03-10 05:00:00+00:00,269.27,275.0,267.63,271.62,806629,14701,271.769089
2021-03-11 05:00:00+00:00,274.28,276.6856,272.26,272.69,839145,16194,274.444874
2021-03-12 05:00:00+00:00,272.79,275.43,272.16,273.26,741559,14010,273.589111
2021-03-15 04:00:00+00:00,272.74,273.32,270.23,272.96,721518,14149,272.405312
2021-03-16 04:00:00+00:00,272.39,275.37,270.7,274.51,650190,13667,274.0508
2021-03-17 04:00:00+00:00,274.72,275.83,270.47,270.67,735832,14648,271.878319
2021-03-18 04:00:00+00:00,269.67,271.83,267.06,269.03,742748,16363,269.497381
2021-03-19 04:00:00+00:00,269.54,277.07,267.1,275.4,2432149,23190,273.933234
2021-03-22 04:00:00+00:00,275.14,281.27,273.45,278.82,1818724,23089,279.668996
2021-03-23 04:00:00+00:00,278.41,279.06,273.79,274.69,1147660,17355,276.392238
2021-03-24 04:00:00+00:00,274.35,281.14,274.08,278.01,778702,16184,278.56884
2021-03-25 04:00:00+00:00,277.85,278.85,274.645,277.27,1340885,21242,276.876854
2021-03-26 04:00:00+00:00,279.8,287.47,279.225,287.22,1269827,20554,285.63919
2021-03-29 04:00:00+00:00,286.37,290.32,283.7,283.97,1118315,19752,285.155288
2021-03-30 04:00:00+00:00,283.61,286.2495,281.66,282.61,896342,17452,283.247557
2021-03-31 04:00:00+00:00,280.02,284.24,280.02,281.34,831624,13766,281.926323
2021-04-01 04:00:00+00:00,282.335,285.22,279.1791,284.9,925926,16044,283.825988
2021-04-05 04:00:00+00:00,287.57,289.97,285.49,289.51,778797,14830,289.01789
2021-04-06 04:00:00+00:00,289.11,290.96,286.16,288.02,742853,15958,288.336641
2021-04-07 04:00:00+00:00,287.29,287.61,281.42,282.49,850951,17263,284.134854
2021-04-08 04:00:00+00:00,284.61,286.02,282.89,283.11,702111,15541,284.078697
2021-04-09 04:00:00+00:00,283.04,284.84,280.76,284.36,951533,16577,283.12638
2021-04-12 04:00:00+00:00,284.1,285.25,282.41,282.88,598248,13884,283.419608
2021-04-13 04:00:00+00:00,282.45,287.075,281.45,285.11,703760,18254,284.925256
2021-04-14 04:00:00+00:00,285.26,285.35,281.75,282.88,521733,13617,283.147927
2021-04-15 04:00:00+00:00,284.12,287.8,283.51,287.15,438894,13068,286.533787
2021-04-16 04:00:00+00:00,288.96,289.76,286.23,287.48,710656,13328,287.78863
2021-04-19 04:00:00+00:00,287.65,288.4183,281.385,284.4,777747,18780,283.911163
2021-04-20 04:00:00+00:00,283.81,286.77,283.69,284.54,667235,15073,285.381267
2021-04-21 04:00:00+00:00,284.61,289.71,284.61,288.63,625001,14097,288.406083
2021-04-22 04:00:00+00:00,287.71,288.51,284.71,284.74,846591,15090,286.135148
2021-04-23 04:00:00+00:00,285.15,291.11,284.71,290.3,884555,14099,289.196174
2021-04-26 04:00:00+00:00,290.55,292.87,288.5,290.18,827736,12500,290.348395
2021-04-27 04:00:00+00:00,289.45,290.69,287.0,289.79,516192,12726,289.437708
2021-04-28 04:00:00+00:00,290.09,291.65,288.87,289.59,539767,11351,289.824011
2021-04-29 04:00:00+00:00,291.74,292.58,290.1801,292.3,548643,13276,291.740544
2021-04-30 04:00:00+00:00,291.91,292.37,287.84,288.48,904061,16604,288.92629
2021-05-03 04:00:00+00:00,290.29,291.8283,288.53,290.19,947710,15520,290.235815
