timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,42.55,43.325,42.55,42.97,7164823,51381,42.911513
2021-02-09 05:00:00+00:00,43.18,43.54,42.77,43.36,7572531,48089,43.279955
2021-02-10 05:00:00+00:00,43.57,43.92,43.3,43.55,6866849,50103,43.507124
2021-02-11 05:00:00+00:00,43.59,43.85,43.1423,43.31,6610377,44861,43.405285
2021-02-12 05:00:00+00:00,43.31,43.54,43.01,43.4,7484990,47876,43.292213
2021-02-16 05:00:00+00:00,43.31,43.625,43.1,43.41,6854083,49795,43.425494
2021-02-17 05:00:00+00:00,43.4,43.91,43.23,43.6,5982454,40799,43.654331
2021-02-18 05:00:00+00:00,43.62,44.06,43.57,43.63,6311550,46002,43.763935
2021-02-19 05:00:00+00:00,43.75,43.95,43.54,43.8,7495115,43096,43.755588
2021-02-22 05:00:00+00:00,43.87,44.48,43.7,44.42,7245148,49875,44.30899
2021-02-23 05:00:00+00:00,44.92,44.99,44.03,44.29,11129518,76928,44.36227
2021-02-24 05:00:00+00:00,44.37,45.1784,44.27,45.0,7419795,52829,44.861143
2021-02-25 05:00:00+00:00,45.0,45.3371,44.45,44.63,9414593,60677,44.863628
2021-02-26 05:00:00+00:00,44.5,44.66,43.55,43.6,12515922,74911,43.874209
2021-03-01 05:00:00+00:00,44.16,45.155,44.01,44.54,8234989,55232,44.743589
2021-03-02 05:00:00+00:00,44.54,45.13,44.54,44.72,7764499,51604,44.808688
2021-03-03 05:00:00+00:00,44.67,45.635,44.61,45.05,9728247,67661,45.268569
2021-03-04 05:00:00+00:00,44.99,45.55,44.08,44.26,12870276,87068,44.609628
2021-03-05 05:00:00+00:00,44.68,45.3,44.4,45.12,11433964,81906,44.829258
2021-03-08 05:00:00+00:00,45.45,47.07,45.06,46.9,16319930,101305,46.479679
2021-03-09 05:00:00+00:00,46.87,47.99,46.59,47.68,13317594,90835,47.55278
2021-03-10 05:00:00+00:00,47.91,48.44,47.76,48.2,9428212,77628,48.14693
