timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,58.37,59.22,57.95,59.16,34360388,147402,58.872817
2021-02-09 05:00:00+00:00,58.79,59.31,57.935,58.78,28754155,167212,58.818576
2021-02-10 05:00:00+00:00,59.32,59.42,58.12,58.86,16325148,127170,58.748852
2021-02-11 05:00:00+00:00,59.09,60.99,58.86,60.66,27560341,181244,60.183313
2021-02-12 05:00:00+00:00,60.6,62.51,60.43,61.865,26214225,179482,61.645954
2021-02-16 05:00:00+00:00,62.0,62.87,61.7,62.47,26329822,169641,62.440587
2021-02-17 05:00:00+00:00,61.53,62.185,61.21,61.85,21065609,140477,61.787282
2021-02-18 05:00:00+00:00,60.82,61.98,60.64,61.61,17846942,140834,61.497834
2021-02-19 05:00:00+00:00,61.9,63.26,61.85,63.01,28290116,164444,62.763131
2021-02-22 05:00:00+00:00,61.89,62.7,60.66,60.71,32288182,207054,61.388591
2021-02-23 05:00:00+00:00,60.42,61.495,59.17,61.12,27374594,214928,60.352203
2021-02-24 05:00:00+00:00,60.59,63.28,60.38,63.19,24671920,186851,62.200353
2021-02-25 05:00:00+00:00,62.39,63.54,60.13,60.4,36394089,272744,61.244133
2021-02-26 05:00:00+00:00,60.94,61.69,59.68,60.78,38216776,236565,60.840388
2021-03-01 05:00:00+00:00,61.73,63.08,61.65,62.88,28503500,197746,62.692729
2021-03-02 05:00:00+00:00,62.84,63.14,61.11,61.24,23320016,174849,61.925753
2021-03-03 05:00:00+00:00,60.62,61.52,59.7,59.9,28740357,225951,60.423725
2021-03-04 05:00:00+00:00,59.84,60.235,57.905,58.33,40218902,333251,58.951395
2021-03-05 05:00:00+00:00,59.27,61.175,58.51,60.74,39511670,328826,59.890685
2021-03-08 05:00:00+00:00,60.47,61.695,59.72,59.85,33117804,237735,60.527779
2021-03-09 05:00:00+00:00,61.26,63.165,60.84,62.67,36387479,245617,62.433016
2021-03-10 05:00:00+00:00,63.22,64.12,62.13,62.25,27160333,220537,62.830995
2021-03-11 05:00:00+00:00,63.0,64.09,62.39,63.31,30701840,216568,63.293362
2021-03-12 05:00:00+00:00,62.62,63.3,62.24,62.9,20172961,162731,62.739258
2021-03-15 04:00:00+00:00,63.5,63.875,62.48,63.79,21259548,145049,63.252725
2021-03-16 04:00:00+00:00,64.12,65.7302,64.08,64.78,30186663,205105,65.049183
2021-03-17 04:00:00+00:00,64.29,66.29,63.71,65.78,32394652,223532,65.266261
2021-03-18 04:00:00+00:00,65.56,65.7,63.65,63.725,30147891,219353,64.487735
2021-03-19 04:00:00+00:00,63.34,64.99,62.92,63.76,55123234,226337,63.991979
2021-03-22 04:00:00+00:00,64.93,66.38,64.56,65.63,34383668,228136,65.456447
2021-03-23 04:00:00+00:00,66.02,66.05,63.17,63.48,35159952,270784,64.533082
2021-03-24 04:00:00+00:00,66.58,67.44,61.99,62.04,74585620,536343,63.96628
2021-03-25 04:00:00+00:00,61.62,62.44,60.975,62.02,35401428,285003,61.828276
2021-03-26 04:00:00+00:00,61.83,64.97,61.77,64.87,34713808,267058,63.763517
2021-03-29 04:00:00+00:00,64.09,65.125,63.61,64.5,26178447,194050,64.374835
2021-03-30 04:00:00+00:00,63.81,64.0,63.15,63.77,20709487,154163,63.622141
2021-03-31 04:00:00+00:00,64.01,64.4899,63.58,64.0,33016063,195177,64.057675
2021-04-01 04:00:00+00:00,64.78,64.89,63.575,64.55,31372943,195652,64.252009
2021-04-05 04:00:00+00:00,64.87,66.74,64.7,66.54,27943172,177398,66.1987
2021-04-06 04:00:00+00:00,66.04,66.575,65.29,65.56,29363831,149919,65.718514
2021-04-07 04:00:00+00:00,65.66,66.57,65.36,66.25,17539161,131895,66.07264
2021-04-08 04:00:00+00:00,67.0,67.29,66.36,67.05,22160588,129495,66.835247
2021-04-09 04:00:00+00:00,66.9,68.4,66.63,68.26,26839914,162888,67.902051
2021-04-12 04:00:00+00:00,68.08,68.49,64.71,65.44,48103352,323568,66.07471
2021-04-13 04:00:00+00:00,65.61,65.6346,64.21,65.22,23797465,182541,64.838978
2021-04-14 04:00:00+00:00,65.26,65.38,63.84,64.19,25494526,168319,64.337123
2021-04-15 04:00:00+00:00,63.95,65.215,63.6799,65.045,21786460,168460,64.72862
2021-04-16 04:00:00+00:00,65.41,65.52,64.57,64.74,20784106,129084,64.982312
2021-04-19 04:00:00+00:00,64.63,64.74,63.07,63.63,18415216,159149,63.603649
2021-04-20 04:00:00+00:00,63.57,63.76,62.41,62.71,17566077,137720,62.881348
2021-04-21 04:00:00+00:00,62.73,63.775,62.3,63.7,21162032,131261,63.305876
2021-04-22 04:00:00+00:00,63.24,63.91,62.28,62.57,38203972,264087,62.700159
2021-04-23 04:00:00+00:00,59.0,60.0,57.9,59.24,77432038,516540,58.889514
2021-04-26 04:00:00+00:00,59.14,59.52,58.46,58.76,39594237,246046,58.916194
2021-04-27 04:00:00+00:00,58.51,58.63,57.77,57.97,38534439,227004,58.00434
2021-04-28 04:00:00+00:00,57.54,58.16,57.15,57.62,30265511,203702,57.587121
2021-04-29 04:00:00+00:00,57.98,58.3,57.47,58.28,23057910,159206,58.02355
2021-04-30 04:00:00+00:00,57.62,58.43,57.07,57.53,30504874,180626,57.593992
2021-05-03 04:00:00+00:00,57.83,57.8768,56.84,57.26,22211798,163094,57.236686
2021-05-04 04:00:00+00:00,56.8,56.98,55.81,56.9,35033199,236270,56.466664
2021-05-05 04:00:00+00:00,56.99,57.3,56.46,56.85,20924358,142340,56.92669
2021-05-06 04:00:00+00:00,56.61,57.25,56.245,57.2,20775683,150068,56.852791
2021-05-07 04:00:00+00:00,57.72,58.01,57.24,57.67,19938149,147908,57.640653
2021-05-10 04:00:00+00:00,57.1,57.23,55.88,55.97,34887552,188750,56.195126
2021-05-11 04:00:00+00:00,54.99,55.63,54.3,55.04,35811451,242847,54.974451
2021-05-12 04:00:00+00:00,54.26,54.65,53.42,53.6,26253942,212882,53.903864
2021-05-13 04:00:00+00:00,54.08,54.39,53.46,54.02,26347959,195599,53.966209
2021-05-14 04:00:00+00:00,54.69,55.8467,54.255,55.32,24520184,152780,55.259514
2021-05-17 04:00:00+00:00,55.23,55.89,54.76,55.33,20033191,123974,55.212813
2021-05-18 04:00:00+00:00,55.98,56.14,54.8,54.84,18699787,122512,55.328136
2021-05-19 04:00:00+00:00,54.0,55.43,53.8418,55.36,23765652,152156,54.916835
2021-05-20 04:00:00+00:00,55.56,56.24,55.36,55.95,23136706,133470,55.907548
2021-05-21 04:00:00+00:00,56.5,56.71,55.9801,56.08,17770157,119697,56.240274
2021-05-24 04:00:00+00:00,56.61,57.39,56.4,56.96,19211530,115720,56.996359
2021-05-25 04:00:00+00:00,57.42,57.56,56.42,56.87,22310196,116005,56.904076
2021-05-26 04:00:00+00:00,57.06,57.23,56.585,56.92,15172999,102660,56.872652
2021-05-27 04:00:00+00:00,57.08,57.88,57.0,57.73,32386537,133016,57.644087
2021-05-28 04:00:00+00:00,57.61,57.65,56.94,57.12,20306334,123029,57.187605
2021-06-01 04:00:00+00:00,57.7,57.82,56.59,56.89,20324666,141648,57.062876
2021-06-02 04:00:00+00:00,56.87,57.69,56.755,57.48,18483088,111265,57.390062
2021-06-03 04:00:00+00:00,56.94,57.1,56.085,56.24,21826625,137588,56.415555
2021-06-04 04:00:00+00:00,56.61,57.75,56.54,57.37,21493175,128304,57.391503
2021-06-07 04:00:00+00:00,57.35,57.44,56.775,57.09,17359999,104807,57.062161
2021-06-08 04:00:00+00:00,57.45,57.64,56.6,57.0,33252178,142735,56.95551
2021-06-09 04:00:00+00:00,57.37,57.475,56.97,57.0,13903193,91442,57.197565
2021-06-10 04:00:00+00:00,57.15,58.03,56.925,57.38,26664573,121522,57.435104
2021-06-11 04:00:00+00:00,57.46,57.94,56.95,57.85,18070412,112325,57.568435
2021-06-14 04:00:00+00:00,58.0,58.2,57.23,58.19,21730423,110627,57.91026
2021-06-15 04:00:00+00:00,58.21,58.415,57.8001,57.99,20789337,127861,58.01356
2021-06-16 04:00:00+00:00,58.22,58.37,56.765,57.22,21800516,159416,57.482936
2021-06-17 04:00:00+00:00,57.04,57.9,56.7,57.18,21300478,149614,57.294069
2021-06-18 04:00:00+00:00,56.68,56.75,55.1,55.67,55198224,250651,55.654299
2021-06-21 04:00:00+00:00,55.67,56.04,55.37,55.87,19120846,136901,55.821896
2021-06-22 04:00:00+00:00,55.93,56.2799,55.5049,55.87,18589714,113431,55.897974
2021-06-23 04:00:00+00:00,55.76,55.974,55.23,55.26,20175831,136770,55.417682
2021-06-24 04:00:00+00:00,55.5,56.1,55.34,56.07,21123080,115563,55.80114
2021-06-25 04:00:00+00:00,56.05,56.405,55.745,55.91,21030485,104403,56.037917
2021-06-28 04:00:00+00:00,56.39,57.725,56.34,57.48,22440740,141232,57.329719
2021-06-29 04:00:00+00:00,57.56,57.83,55.88,56.75,26349042,176924,56.524766
