,index,subj_score,simi_score,vader_score
0,2021-09-01,0.145111445611217,-0.030130220700876044,0.3724849999999998
1,2021-09-02,0.19776760576847147,-0.00541606762473053,0.4293099999999998
2,2021-09-03,0.09427911896492014,-0.11111947879347868,0.17319500000000013
3,2021-09-06,0.02208747029220779,-0.073877581300813,0.018265000000000014
4,2021-09-07,0.15711118609532732,-0.06934637737733675,0.3293049999999998
5,2021-09-08,0.17813549039253335,0.028427437644926223,0.4123499999999999
6,2021-09-09,0.15068957799289134,-0.055510676722368715,0.3112899999999998
7,2021-09-10,0.11252415968670029,-0.011501089213180351,0.3119299999999999
8,2021-09-13,0.15354316874447585,-0.03691631959886744,0.3110199999999998
9,2021-09-14,0.19518396047765596,-0.019535745036588104,0.3735249999999998
10,2021-09-15,0.1751395428910758,0.012361814136963297,0.4239399999999998
11,2021-09-16,0.17902033001815582,-0.008113471355573271,0.41177499999999984
12,2021-09-17,0.023150169094256254,-0.073877581300813,0.018265000000000014
13,2021-09-20,0.13113987383420647,-0.07433370859251404,0.3069049999999998
14,2021-09-21,0.20422715154249443,0.046523131738454106,0.47165999999999986
15,2021-09-22,0.13640128256662942,-0.10167687531218124,0.27540999999999977
16,2021-09-23,0.10942582053653047,-0.11150568465220694,0.22471999999999975
17,2021-09-24,0.14673495216711233,-0.07448771416164242,0.32567999999999975
18,2021-09-27,0.15773944892167427,0.042654850830645644,0.4140799999999999
19,2021-09-28,0.18808971803245117,0.05238099103039473,0.4517149999999998
20,2021-09-29,0.29062125838709496,0.35553081855225643,0.667525
21,2021-09-30,0.1366178699337493,-0.1033079199637574,0.2761599999999998
22,2021-10-01,0.1771538642530927,-0.04350713993620575,0.3573399999999998
23,2021-10-04,0.17312557883556703,0.04327431987462639,0.41257999999999984
24,2021-10-05,0.2475921439276037,0.24336153919368372,0.58775
25,2021-10-06,0.29302206985933305,0.20406146328404778,0.5764699999999998
26,2021-10-07,0.10287347833341273,-0.09120279998961704,0.2281749999999998
27,2021-10-08,0.2202014010944493,0.03306420154825753,0.48279999999999984
28,2021-10-11,0.15722496287772741,-0.07353202627680197,0.32731999999999983
29,2021-10-12,0.17894525857858373,0.0701137936458254,0.418915
30,2021-10-13,0.1359530393702856,-0.09596443672928402,0.27595999999999976
31,2021-10-14,0.15590100665853054,-0.0010304311397862863,0.37050499999999975
32,2021-10-15,0.09404716281899436,-0.07961837365152012,0.20906999999999973
33,2021-10-18,0.10718824145209416,-0.06839687617991991,0.2577699999999997
34,2021-10-19,0.23200464828162143,0.06200270128369534,0.47624499999999986
35,2021-10-20,0.24831319418605857,0.15551301851939456,0.5849299999999997
36,2021-10-21,0.3323313205485438,0.7105553171315551,0.7977700000000001
37,2021-10-22,0.23227886392321984,0.18272415416482285,0.5189299999999999
38,2021-10-25,0.3241512783384135,0.40910444301964616,0.7402049999999999
39,2021-10-26,0.4231595266194105,1.0076221391864975,0.9895550000000002
40,2021-10-27,0.2959349922948819,0.5428170417780207,0.77695
41,2021-10-28,0.4218793680631667,0.9679485417338688,0.95685
42,2021-10-29,0.23314965097023688,0.12058374322272333,0.5150899999999998
43,2021-11-01,0.18735759466869456,-0.033330647342582585,0.37071499999999985
44,2021-11-02,0.1997476362460082,0.060951648579361015,0.4755549999999998
45,2021-11-03,0.1002042658469759,-0.07334629830428913,0.23626999999999976
46,2021-11-04,0.26948234201391197,0.38464558124566306,0.6617649999999999
47,2021-11-05,0.15700977192719184,-0.051108561803033734,0.3004549999999998
48,2021-11-08,0.0964840624489652,-0.09645169899179769,0.22235999999999975
49,2021-11-09,0.20555519790318985,0.039193343610087125,0.42090499999999986
50,2021-11-10,0.17290529907552293,0.08159230844438818,0.4497049999999998
51,2021-11-11,0.1576739997831595,-0.04198298519774837,0.3199549999999998
52,2021-11-15,0.12350704723234093,-0.06316565130732406,0.2726699999999998
53,2021-11-16,0.2278506498733197,0.08629749462047184,0.4857099999999998
54,2021-11-17,0.07344552632222914,-0.09078531393344749,0.1108200000000001
55,2021-11-18,0.31584557374694416,0.31542480458498096,0.688805
56,2021-11-19,0.2882085334710317,0.5616644867790873,0.704455
57,2021-11-22,0.2018197110507664,0.035235281796160665,0.4823149999999998
58,2021-11-23,0.22714261926878807,0.19791354317932758,0.5636549999999999
59,2021-11-24,0.27288038523009805,0.15455623133674284,0.5858249999999999
60,2021-11-25,0.08041188553204452,-0.11582498618807294,0.1730650000000001
61,2021-11-26,0.11222849785163609,-0.07805203358692134,0.2697449999999998
62,2021-11-29,0.2047653350372954,0.0739202020190594,0.47658499999999987
63,2021-11-30,0.23377804157173876,0.30312707383539744,0.601055
64,2021-12-01,0.19985493440474755,0.18318722311034732,0.5346749999999999
65,2021-12-02,0.18467772057958085,0.29836438880303484,0.5552249999999999
66,2021-12-03,0.16716090064907682,-0.051984185726733065,0.3408499999999998
67,2021-12-06,0.2612447033691532,0.20218764269646616,0.5593899999999999
68,2021-12-07,0.22989128972199904,0.2098745471736257,0.530205
69,2021-12-08,0.27697703096686055,0.8317339072083773,0.783205
70,2021-12-09,0.3356638233255959,0.8373788847953257,0.8477750000000001
71,2021-12-10,0.23812828554553564,0.19119335206679638,0.5674699999999999
72,2021-12-13,0.3814728375856761,0.7553366428290335,0.8887500000000002
73,2021-12-14,0.35439169783418045,0.714764057892989,0.8438000000000001
74,2021-12-15,0.314964996462209,0.34910503155486416,0.6532449999999999
75,2021-12-16,0.2657059598566863,0.5139813477922491,0.66632
76,2021-12-17,0.39439065301813625,0.8380724958005124,0.88239
