timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,53.3,53.82,53.135,53.65,2233277,21138,53.507118
2021-02-09 05:00:00+00:00,53.75,54.7,53.37,54.48,2661317,18784,54.212085
2021-02-10 05:00:00+00:00,54.75,54.94,54.05,54.46,1975732,22668,54.428698
2021-02-11 05:00:00+00:00,54.48,54.95,53.96,54.92,2129787,16711,54.709744
2021-02-12 05:00:00+00:00,54.99,55.77,54.7,55.72,2166533,21826,55.41373
2021-02-16 05:00:00+00:00,56.02,56.91,55.8,56.05,2789468,22842,56.230744
2021-02-17 05:00:00+00:00,55.68,56.0432,55.36,55.92,2547093,22039,55.811539
2021-02-18 05:00:00+00:00,55.63,56.35,55.54,55.82,2716996,24505,55.888932
2021-02-19 05:00:00+00:00,56.0,56.38,55.79,56.12,2402119,22077,56.137326
2021-02-22 05:00:00+00:00,56.3,57.19,56.12,56.85,2262022,24582,56.804308
2021-02-23 05:00:00+00:00,57.1,57.41,56.29,57.02,2541163,27963,56.937244
2021-02-24 05:00:00+00:00,57.24,58.63,57.1,58.48,2836852,28470,58.295169
2021-02-25 05:00:00+00:00,58.42,58.68,57.29,57.35,2435983,26709,57.801845
2021-02-26 05:00:00+00:00,57.12,57.54,56.47,56.58,2890697,27351,56.84749
2021-03-01 05:00:00+00:00,57.2,57.73,57.14,57.3,2100461,20926,57.364637
2021-03-02 05:00:00+00:00,57.38,57.84,57.01,57.37,2409549,21610,57.411249
2021-03-03 05:00:00+00:00,57.34,57.9799,57.07,57.12,2597838,20051,57.398794
2021-03-04 05:00:00+00:00,57.14,57.365,54.94,55.49,3197162,29227,56.066215
2021-03-05 05:00:00+00:00,56.27,57.73,55.95,57.59,6637041,58223,56.975543
2021-03-08 05:00:00+00:00,57.77,58.9,57.09,57.76,2491641,27079,58.050753
2021-03-09 05:00:00+00:00,57.76,58.46,57.2574,57.99,2982104,25935,57.980608
2021-03-10 05:00:00+00:00,58.0,58.79,57.7,58.39,2471761,24779,58.321237
2021-03-11 05:00:00+00:00,58.39,59.12,57.85,58.59,2784167,21633,58.624104
2021-03-12 05:00:00+00:00,58.83,58.87,58.195,58.25,2312660,22328,58.441281
2021-03-15 04:00:00+00:00,58.55,58.77,57.76,58.3,3115985,24131,58.18778
2021-03-16 04:00:00+00:00,58.15,58.47,57.41,57.78,1549488,19387,57.819929
2021-03-17 04:00:00+00:00,57.79,57.88,57.24,57.7,1665981,16271,57.608382
2021-03-18 04:00:00+00:00,57.9,58.38,57.38,57.61,2366397,23822,57.830256
2021-03-19 04:00:00+00:00,57.64,57.67,56.65,56.83,7886993,26769,56.897632
2021-03-22 04:00:00+00:00,56.0,56.44,55.595,56.43,3035177,23999,56.200297
2021-03-23 04:00:00+00:00,56.1,56.55,55.26,55.56,1832074,19252,55.790552
2021-03-24 04:00:00+00:00,55.74,56.8699,55.73,55.92,2484578,21394,56.190589
2021-03-25 04:00:00+00:00,55.95,57.05,55.66,56.88,1876730,21667,56.622576
2021-03-26 04:00:00+00:00,57.17,57.93,56.82,57.91,1921997,19524,57.578312
2021-03-29 04:00:00+00:00,57.53,57.98,57.02,57.09,1798279,17793,57.235565
2021-03-30 04:00:00+00:00,57.17,58.34,57.17,57.9,2040650,22752,57.909595
2021-03-31 04:00:00+00:00,57.8,57.95,56.96,57.0,3201229,23347,57.247145
2021-04-01 04:00:00+00:00,57.17,57.9,57.06,57.65,2747428,21767,57.593965
2021-04-05 04:00:00+00:00,58.1,58.31,57.37,57.52,1914473,18153,57.629443
2021-04-06 04:00:00+00:00,57.57,58.3,57.32,58.04,2010781,18981,57.989561
2021-04-07 04:00:00+00:00,58.17,58.44,57.655,57.84,1708894,17558,57.861981
2021-04-08 04:00:00+00:00,57.73,58.155,57.61,58.14,1749292,19708,57.967463
2021-04-09 04:00:00+00:00,58.43,58.6,57.8324,58.54,2403653,25803,58.309613
2021-04-12 04:00:00+00:00,58.815,58.9413,58.29,58.59,1508783,19360,58.619837
2021-04-13 04:00:00+00:00,58.3,58.38,57.645,57.9,1761183,20701,58.018505
2021-04-14 04:00:00+00:00,58.0,58.75,57.79,58.55,1567788,21947,58.488143
2021-04-15 04:00:00+00:00,58.97,59.02,58.09,58.67,1352214,16556,58.599715
2021-04-16 04:00:00+00:00,59.2,59.58,58.64,59.45,1458695,17635,59.190781
2021-04-19 04:00:00+00:00,59.68,59.74,58.8572,59.29,1647628,19923,59.198925
2021-04-20 04:00:00+00:00,59.215,59.48,58.28,58.71,1235308,16596,58.785636
2021-04-21 04:00:00+00:00,59.03,59.935,58.75,59.83,1933732,20737,59.613727
2021-04-22 04:00:00+00:00,59.52,59.67,58.74,58.87,2127813,22613,59.006141
2021-04-23 04:00:00+00:00,58.87,59.65,58.63,59.41,2143609,22514,59.301872
2021-04-26 04:00:00+00:00,59.59,60.71,59.48,59.98,3836450,34427,60.207266
2021-04-27 04:00:00+00:00,59.99,62.508,59.5,61.82,4722449,43328,61.743873
2021-04-28 04:00:00+00:00,62.25,63.31,61.9,63.1,3645019,31457,62.865897
2021-04-29 04:00:00+00:00,63.51,63.9,62.83,63.56,4086810,38716,63.504918
2021-04-30 04:00:00+00:00,63.37,63.43,62.69,63.13,3307772,29548,63.073739
2021-05-03 04:00:00+00:00,63.88,64.91,63.71,64.63,3349702,30115,64.621314
2021-05-04 04:00:00+00:00,64.575,65.415,64.55,65.1,2980178,31205,65.045337
2021-05-05 04:00:00+00:00,65.2,66.28,64.84,66.2,3438107,27345,65.790114
2021-05-06 04:00:00+00:00,66.62,66.865,65.66,66.69,3394829,31395,66.360511
2021-05-07 04:00:00+00:00,66.59,67.34,66.13,67.02,2849358,28182,66.965632
2021-05-10 04:00:00+00:00,67.48,68.68,67.26,67.63,3742912,35894,68.040608
2021-05-11 04:00:00+00:00,67.66,67.73,66.05,66.89,2374949,30204,66.77406
2021-05-12 04:00:00+00:00,66.68,67.23,66.25,66.5,2136541,24503,66.694264
2021-05-13 04:00:00+00:00,66.48,67.405,66.28,67.14,2652899,27940,66.913152
2021-05-14 04:00:00+00:00,67.51,67.89,67.29,67.66,1484906,22325,67.606977
2021-05-17 04:00:00+00:00,67.68,67.87,67.12,67.64,1914807,22962,67.557304
2021-05-18 04:00:00+00:00,67.35,68.04,67.0,67.03,1972972,24807,67.373756
2021-05-19 04:00:00+00:00,66.49,66.62,65.07,66.43,2290731,24511,66.140793
2021-05-20 04:00:00+00:00,66.43,66.59,66.005,66.14,2864502,24125,66.21559
2021-05-21 04:00:00+00:00,66.44,67.435,66.31,66.98,3776421,23352,66.998177
2021-05-24 04:00:00+00:00,67.2,67.2,66.58,66.62,2384278,27614,66.859195
2021-05-25 04:00:00+00:00,66.91,67.03,66.52,66.59,1935941,20496,66.73074
2021-05-26 04:00:00+00:00,66.33,66.61,65.57,66.49,3184122,29643,66.340254
2021-05-27 04:00:00+00:00,66.96,67.56,66.47,66.6,4793534,25358,66.687487
2021-05-28 04:00:00+00:00,66.91,66.91,66.43,66.53,1944189,24203,66.642771
2021-06-01 04:00:00+00:00,67.15,68.22,67.03,67.92,3118114,26858,67.834502
2021-06-02 04:00:00+00:00,68.22,68.23,67.42,67.92,2217989,23312,67.890177
2021-06-03 04:00:00+00:00,67.9,68.31,67.165,68.25,2162976,20970,67.929154
