timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,57.39,57.65,56.05,56.44,2412626,20212,56.620778
2021-02-09 05:00:00+00:00,56.59,57.0,55.57,56.58,1659532,16829,56.424078
2021-02-10 05:00:00+00:00,56.92,57.38,56.47,56.93,1776662,16486,56.971478
2021-02-11 05:00:00+00:00,56.97,57.32,56.52,56.58,1302987,13277,56.698337
2021-02-12 05:00:00+00:00,56.29,56.71,55.95,56.38,1362226,13190,56.24834
2021-02-16 05:00:00+00:00,56.31,56.43,55.38,55.45,1817305,18954,55.627705
2021-02-17 05:00:00+00:00,55.64,56.02,55.08,55.83,1562817,16361,55.665775
2021-02-18 05:00:00+00:00,56.08,56.865,55.9,56.62,1558675,19322,56.550663
2021-02-19 05:00:00+00:00,56.6,56.69,55.925,55.98,1846996,17473,56.109592
2021-02-22 05:00:00+00:00,55.78,55.97,53.7,54.78,2299577,24821,54.451688
2021-02-23 05:00:00+00:00,55.24,56.155,54.91,55.69,2432694,27069,55.737788
2021-02-24 05:00:00+00:00,55.6,55.725,54.55,54.57,1772828,20340,54.859815
2021-02-25 05:00:00+00:00,54.46,55.17,54.39,55.06,2155218,25065,54.844817
2021-02-26 05:00:00+00:00,55.17,56.12,54.08,54.11,3426347,32187,54.646201
2021-03-01 05:00:00+00:00,54.58,55.755,54.58,54.82,1918100,23896,55.19251
2021-03-02 05:00:00+00:00,54.85,55.2,54.2,54.88,1668313,16902,54.86579
2021-03-03 05:00:00+00:00,54.55,54.79,53.185,53.88,2721305,28852,53.768675
2021-03-04 05:00:00+00:00,54.05,55.02,53.72,53.91,2018022,24161,54.192705
2021-03-05 05:00:00+00:00,54.08,55.67,54.06,55.37,2120050,27292,55.096237
2021-03-08 05:00:00+00:00,55.38,56.535,55.08,56.15,1628098,20987,56.03287
2021-03-09 05:00:00+00:00,56.04,56.77,55.73,56.53,1752319,21539,56.51681
2021-03-10 05:00:00+00:00,57.3,57.83,56.79,57.09,3051374,29486,57.326828
2021-03-11 05:00:00+00:00,56.73,57.58,56.73,56.76,2284258,19188,57.115009
2021-03-12 05:00:00+00:00,57.24,57.83,56.88,57.54,1457182,20041,57.405131
2021-03-15 04:00:00+00:00,57.77,58.74,57.63,58.5,2261168,25380,58.346978
2021-03-16 04:00:00+00:00,58.23,58.96,58.14,58.38,2876352,30272,58.446529
2021-03-17 04:00:00+00:00,58.53,58.56,57.85,57.87,1933986,24265,58.105026
2021-03-18 04:00:00+00:00,57.85,58.23,57.28,58.03,2170357,24314,57.850585
2021-03-19 04:00:00+00:00,58.09,59.03,57.75,58.35,6263744,27250,58.382153
2021-03-22 04:00:00+00:00,58.27,58.94,57.92,58.5,2437068,23696,58.467513
2021-03-23 04:00:00+00:00,58.69,60.69,58.41,60.53,2930563,26778,60.076423
2021-03-24 04:00:00+00:00,60.2,61.16,59.9525,60.88,2139755,25711,60.716247
2021-03-25 04:00:00+00:00,61.21,62.205,60.48,61.1,2288535,28903,61.373042
2021-03-26 04:00:00+00:00,60.99,61.1,60.19,60.93,1586401,19982,60.750728
2021-03-29 04:00:00+00:00,60.88,62.18,60.38,61.92,1107667,14897,61.692417
2021-03-30 04:00:00+00:00,61.27,61.815,60.51,61.02,1307567,15465,61.046952
2021-03-31 04:00:00+00:00,61.13,61.36,60.66,61.22,2130346,19688,61.080244
2021-04-01 04:00:00+00:00,60.89,61.3,60.41,61.02,1278356,18978,60.831824
2021-04-05 04:00:00+00:00,61.32,61.9,61.1,61.48,1246459,15492,61.49178
2021-04-06 04:00:00+00:00,61.26,61.73,60.76,61.71,1438818,18617,61.410526
2021-04-07 04:00:00+00:00,61.54,61.87,60.82,61.14,1569265,20975,61.133255
2021-04-08 04:00:00+00:00,61.25,61.37,60.47,60.6,2309639,23326,60.730618
2021-04-09 04:00:00+00:00,60.7,61.03,60.225,60.46,2963005,28840,60.474763
2021-04-12 04:00:00+00:00,60.84,61.46,60.59,60.76,2594627,27990,60.910334
2021-04-13 04:00:00+00:00,60.41,61.8,60.15,61.66,2346614,23122,61.46157
2021-04-14 04:00:00+00:00,61.52,62.23,61.28,62.18,2090053,19721,61.799438
2021-04-15 04:00:00+00:00,62.25,63.405,62.23,63.4,2087221,20580,63.147982
2021-04-16 04:00:00+00:00,63.57,64.105,63.25,64.08,2129606,19459,63.893596
2021-04-19 04:00:00+00:00,64.19,64.27,63.7,64.12,2590815,23439,64.103738
2021-04-20 04:00:00+00:00,64.17,65.79,64.04,65.27,1777105,22239,65.305331
2021-04-21 04:00:00+00:00,65.25,65.74,64.72,64.73,1512832,17328,64.969813
2021-04-22 04:00:00+00:00,64.74,64.97,64.23,64.51,1192490,15584,64.625789
2021-04-23 04:00:00+00:00,64.46,64.75,64.03,64.13,1420968,15253,64.277813
2021-04-26 04:00:00+00:00,64.12,64.31,63.64,63.95,1511804,14753,63.947362
2021-04-27 04:00:00+00:00,63.64,63.94,63.27,63.32,1406173,14893,63.559774
2021-04-28 04:00:00+00:00,63.47,63.7,62.88,63.05,1884897,19386,63.073954
2021-04-29 04:00:00+00:00,62.96,64.02,62.69,63.95,1813401,21261,63.603616
2021-04-30 04:00:00+00:00,64.17,64.45,63.26,64.39,2377441,21380,63.984616
2021-05-03 04:00:00+00:00,64.53,65.62,64.52,65.03,1638931,18823,65.189874
2021-05-04 04:00:00+00:00,65.19,65.27,64.301,65.2,3148948,34307,64.887587
2021-05-05 04:00:00+00:00,65.0,65.23,63.77,64.2,1732279,19425,64.197629
2021-05-06 04:00:00+00:00,63.88,64.47,63.63,64.43,2057185,23722,64.15995
2021-05-07 04:00:00+00:00,64.5,64.92,63.96,63.99,1685084,21676,64.332643
2021-05-10 04:00:00+00:00,64.235,65.25,64.2,64.91,2440227,25769,64.929703
2021-05-11 04:00:00+00:00,65.2,65.4,63.0,63.53,2029012,23012,63.726988
2021-05-12 04:00:00+00:00,63.43,63.77,62.42,62.46,1750687,19989,62.849096
2021-05-13 04:00:00+00:00,62.4,63.99,62.37,63.53,1633597,22716,63.52104
2021-05-14 04:00:00+00:00,63.77,64.325,63.5,63.5,1315579,16244,63.759304
2021-05-17 04:00:00+00:00,63.65,64.075,62.93,62.98,1451752,17327,63.35392
2021-05-18 04:00:00+00:00,62.75,63.53,62.75,63.3,1613760,19890,63.25975
2021-05-19 04:00:00+00:00,63.3,63.44,62.73,63.22,1612158,19426,63.095529
2021-05-20 04:00:00+00:00,63.3,64.285,63.3,63.74,1750606,20057,63.902814
2021-05-21 04:00:00+00:00,63.87,64.32,63.64,64.15,1665065,15322,64.018311
2021-05-24 04:00:00+00:00,64.43,64.57,63.72,63.77,1609240,17022,64.008748
2021-05-25 04:00:00+00:00,63.64,63.7,62.86,63.25,2179722,23245,63.159986
2021-05-26 04:00:00+00:00,63.18,63.39,61.73,62.95,1153961,13785,63.011645
2021-05-27 04:00:00+00:00,63.0,63.095,62.29,62.3,2982436,23165,62.519413
2021-05-28 04:00:00+00:00,62.69,62.94,62.42,62.74,1690364,18040,62.694325
2021-06-01 04:00:00+00:00,62.89,63.04,62.15,62.31,1464923,16865,62.516617
2021-06-02 04:00:00+00:00,62.34,63.04,61.82,62.42,3364436,29788,62.326643
2021-06-03 04:00:00+00:00,62.23,62.98,61.76,62.67,2228359,21924,62.767576
2021-06-04 04:00:00+00:00,62.97,63.009,62.49,62.62,1459445,15401,62.655654
2021-06-07 04:00:00+00:00,62.64,62.92,62.59,62.8,1224025,16956,62.75303
2021-06-08 04:00:00+00:00,62.3,62.515,59.35,60.33,11047343,72676,60.105621
2021-06-09 04:00:00+00:00,60.18,60.71,59.9,59.93,4889099,38313,60.199851
2021-06-10 04:00:00+00:00,59.88,60.5,59.77,60.24,3104055,27729,60.256761
2021-06-11 04:00:00+00:00,60.24,60.73,59.92,60.67,2939929,28194,60.418339
2021-06-14 04:00:00+00:00,60.47,60.85,60.075,60.3,1855060,20080,60.317907
2021-06-15 04:00:00+00:00,60.33,60.7,60.16,60.5,3914628,25432,60.439684
2021-06-16 04:00:00+00:00,60.65,60.78,59.46,59.67,2343423,23193,59.999007
2021-06-17 04:00:00+00:00,59.56,59.9513,59.22,59.51,1945454,18609,59.567414
2021-06-18 04:00:00+00:00,59.03,59.14,57.92,58.12,3108217,24531,58.460732
2021-06-21 04:00:00+00:00,58.54,58.69,57.96,58.53,2633213,22719,58.448978
2021-06-22 04:00:00+00:00,58.53,58.88,58.49,58.61,2470322,24051,58.636471
2021-06-23 04:00:00+00:00,58.39,59.04,58.03,58.54,4096365,35162,58.600983
2021-06-24 04:00:00+00:00,58.41,59.59,58.4,59.1,4305844,37614,59.156243
2021-06-25 04:00:00+00:00,59.02,60.19,58.9,60.13,3806255,32857,59.922759
2021-06-28 04:00:00+00:00,60.3,60.56,59.82,60.01,3639376,31515,60.12402
2021-06-29 04:00:00+00:00,59.84,60.095,58.7,58.85,2963866,25408,59.222962
2021-06-30 04:00:00+00:00,58.94,59.36,58.72,59.08,2464057,22170,59.035053
2021-07-01 04:00:00+00:00,59.15,60.31,58.91,60.07,3738069,27303,59.936544
2021-07-02 04:00:00+00:00,60.02,60.16,59.65,59.91,1956547,19951,59.911497
2021-07-06 04:00:00+00:00,59.82,59.95,58.63,59.81,3506743,29288,59.529089
2021-07-07 04:00:00+00:00,59.62,60.33,59.46,60.15,2702573,27505,60.152984
2021-07-08 04:00:00+00:00,60.05,60.35,59.71,60.27,2674817,24312,60.16688
2021-07-09 04:00:00+00:00,60.48,60.71,59.92,60.31,2038096,21503,60.266086
2021-07-12 04:00:00+00:00,60.17,60.43,59.77,60.36,2350941,23071,60.254086
2021-07-13 04:00:00+00:00,60.4,60.545,59.69,60.0,1618978,16971,60.128021
2021-07-14 04:00:00+00:00,59.96,60.73,59.8398,60.48,2529117,23696,60.472586
2021-07-15 04:00:00+00:00,60.47,61.58,60.42,61.51,2797867,22645,61.21438
2021-07-16 04:00:00+00:00,61.57,62.365,61.435,62.01,2591331,20419,62.05027
2021-07-19 04:00:00+00:00,62.05,62.4,60.53,61.45,3675388,32960,61.289745
2021-07-20 04:00:00+00:00,61.65,62.65,61.65,61.94,2893774,28871,62.135921
2021-07-21 04:00:00+00:00,61.95,62.23,61.03,61.04,1433477,17789,61.405105
2021-07-22 04:00:00+00:00,61.0,61.49,60.69,61.23,1668642,16393,61.189827
2021-07-23 04:00:00+00:00,61.31,62.1,61.295,62.08,1778677,14871,61.833891
2021-07-26 04:00:00+00:00,61.96,62.16,61.395,61.98,1923157,15762,61.898412
2021-07-27 04:00:00+00:00,62.0,63.395,61.6,63.22,1918742,23471,63.006405
2021-07-28 04:00:00+00:00,63.08,63.28,61.72,62.26,1839710,21254,62.216496
2021-07-29 04:00:00+00:00,62.29,62.82,61.93,62.35,1201511,15276,62.319934
