timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,58.55,58.56,57.38,57.73,1495441,14735,57.799258
2021-02-09 05:00:00+00:00,57.76,57.94,56.73,57.78,2186740,15304,57.348406
2021-02-10 05:00:00+00:00,58.13,58.98,57.92,58.53,2089557,16144,58.59784
2021-02-11 05:00:00+00:00,58.53,58.71,58.26,58.34,886881,9924,58.43289
2021-02-12 05:00:00+00:00,58.15,58.47,57.3449,57.91,1207519,13218,57.682131
2021-02-16 05:00:00+00:00,57.97,58.43,56.96,56.98,2538255,17305,57.342038
2021-02-17 05:00:00+00:00,57.11,57.11,56.1,56.49,2621011,19456,56.461538
2021-02-18 05:00:00+00:00,56.15,56.2825,55.63,55.69,3642935,21175,55.803641
2021-02-19 05:00:00+00:00,55.75,56.16,55.2,55.22,3288760,22755,55.493253
2021-02-22 05:00:00+00:00,55.16,55.59,54.61,55.35,2583615,22027,55.133954
2021-02-23 05:00:00+00:00,55.98,56.64,55.38,55.92,2759998,21400,55.843962
2021-02-24 05:00:00+00:00,55.69,56.79,55.29,56.47,1883994,16715,56.40736
2021-02-25 05:00:00+00:00,56.31,56.76,55.39,55.66,2221824,21287,55.885846
2021-02-26 05:00:00+00:00,55.47,56.13,53.92,53.99,2913851,29958,54.748749
2021-03-01 05:00:00+00:00,54.6,56.05,54.53,54.91,1650867,17591,55.183203
2021-03-02 05:00:00+00:00,54.86,55.44,54.26,54.9,1672711,16848,54.896453
2021-03-03 05:00:00+00:00,54.73,56.2,54.38,55.8,3506925,27957,55.674052
2021-03-04 05:00:00+00:00,56.25,57.52,55.71,57.02,3795358,33456,56.751497
2021-03-05 05:00:00+00:00,57.37,58.39,57.04,57.7,2615212,26784,57.638662
2021-03-08 05:00:00+00:00,57.91,58.32,57.36,57.39,2926581,24558,57.758686
2021-03-09 05:00:00+00:00,57.41,57.81,56.84,57.46,6421833,29503,57.337976
2021-03-10 05:00:00+00:00,57.7,58.26,57.11,58.22,2590051,22967,57.798985
2021-03-11 05:00:00+00:00,57.74,58.88,57.37,57.51,1442732,16098,57.935482
2021-03-12 05:00:00+00:00,57.87,58.38,57.695,58.22,1586907,15350,58.151345
2021-03-15 04:00:00+00:00,58.47,59.92,58.47,59.57,1305914,15982,59.346037
2021-03-16 04:00:00+00:00,59.1,59.62,59.07,59.56,1159481,13745,59.403882
2021-03-17 04:00:00+00:00,59.74,60.23,59.46,59.54,1494805,15981,59.72065
2021-03-18 04:00:00+00:00,59.54,59.74,58.55,58.56,1928270,21299,58.943657
2021-03-19 04:00:00+00:00,58.67,60.28,58.52,59.47,6413211,22482,59.47812
2021-03-22 04:00:00+00:00,58.91,59.27,58.49,59.18,2134891,18740,58.978013
2021-03-23 04:00:00+00:00,59.1,59.78,58.74,59.05,2426368,19459,59.188578
2021-03-24 04:00:00+00:00,58.7,60.35,58.7,59.93,1919252,20366,59.949038
2021-03-25 04:00:00+00:00,60.14,60.42,59.57,60.32,2529252,26732,60.194913
2021-03-26 04:00:00+00:00,60.49,60.73,59.86,60.68,961303,11792,60.379119
2021-03-29 04:00:00+00:00,60.36,60.98,60.03,60.42,1663742,18162,60.520882
2021-03-30 04:00:00+00:00,59.46,59.61,59.02,59.44,1664486,13710,59.349867
2021-03-31 04:00:00+00:00,59.58,59.68,58.52,58.6,3008877,24996,58.761879
2021-04-01 04:00:00+00:00,58.52,58.77,57.955,58.29,3219758,30319,58.314781
2021-04-05 04:00:00+00:00,58.71,60.71,58.66,59.81,1587174,19549,59.947278
2021-04-06 04:00:00+00:00,59.66,60.23,59.27,60.22,1603612,15969,59.970992
2021-04-07 04:00:00+00:00,60.38,60.64,59.545,59.96,1335554,15250,59.984841
2021-04-08 04:00:00+00:00,59.96,60.4,59.82,60.33,1613417,17763,60.21639
2021-04-09 04:00:00+00:00,60.4,60.46,59.52,59.71,1584096,14232,59.859862
2021-04-12 04:00:00+00:00,59.7,60.145,59.54,59.84,1021488,13112,59.788785
2021-04-13 04:00:00+00:00,59.46,60.64,59.29,60.37,908214,14601,60.324335
2021-04-14 04:00:00+00:00,60.43,61.06,60.17,61.05,1073546,13101,60.735072
2021-04-15 04:00:00+00:00,61.05,61.44,60.6,61.44,1032866,14525,61.135449
2021-04-16 04:00:00+00:00,61.64,61.75,61.18,61.36,1120899,15314,61.488901
2021-04-19 04:00:00+00:00,61.58,61.67,60.81,61.12,807858,11382,61.077742
2021-04-20 04:00:00+00:00,61.28,61.73,60.97,61.52,1368134,17514,61.473916
2021-04-21 04:00:00+00:00,61.63,61.75,60.86,61.15,1871189,16106,61.103256
2021-04-22 04:00:00+00:00,60.92,61.245,59.47,59.48,1608169,18114,59.964497
2021-04-23 04:00:00+00:00,59.58,59.76,58.93,59.19,1556394,14093,59.27563
2021-04-26 04:00:00+00:00,59.15,59.19,58.64,58.87,1501438,15439,58.874127
2021-04-27 04:00:00+00:00,58.7,58.8899,58.48,58.5,1436659,15177,58.652188
2021-04-28 04:00:00+00:00,58.75,58.8,57.62,58.4,2245400,22261,58.143346
2021-04-29 04:00:00+00:00,58.54,59.38,58.365,58.86,1318688,16593,58.82289
2021-04-30 04:00:00+00:00,59.105,59.45,58.6901,59.45,2053786,15916,59.221919
2021-05-03 04:00:00+00:00,59.62,60.3201,59.34,59.38,2375161,16356,59.746
2021-05-04 04:00:00+00:00,59.66,59.775,58.68,59.61,1690643,17990,59.343855
2021-05-05 04:00:00+00:00,59.21,59.445,57.64,58.24,1553595,18453,58.141408
2021-05-06 04:00:00+00:00,58.49,58.985,57.96,58.91,1729738,22103,58.487149
2021-05-07 04:00:00+00:00,58.85,59.64,58.54,58.58,1836712,20763,58.888529
2021-05-10 04:00:00+00:00,58.82,59.73,58.83,58.99,1549308,18995,59.193992
2021-05-11 04:00:00+00:00,58.97,59.12,58.03,58.63,1658184,18978,58.465491
2021-05-12 04:00:00+00:00,58.75,58.9,56.81,56.81,1872692,21284,57.33747
2021-05-13 04:00:00+00:00,56.75,58.6095,56.66,58.32,1500888,17787,58.111207
2021-05-14 04:00:00+00:00,58.53,58.98,58.23,58.39,1200272,17590,58.533752
2021-05-17 04:00:00+00:00,58.35,58.525,57.71,57.77,1088926,16424,58.024273
2021-05-18 04:00:00+00:00,57.41,57.78,56.965,57.56,2548585,26270,57.348718
2021-05-19 04:00:00+00:00,57.36,57.71,56.89,57.64,1524329,18180,57.369367
2021-05-20 04:00:00+00:00,57.6,58.07,57.54,57.68,1221007,16227,57.748047
2021-05-21 04:00:00+00:00,57.79,58.29,57.57,58.17,1565067,15914,58.006876
2021-05-24 04:00:00+00:00,58.47,58.62,57.89,58.37,1156118,13167,58.307973
2021-05-25 04:00:00+00:00,58.29,58.44,55.69,55.75,2901177,29059,56.433759
2021-05-26 04:00:00+00:00,55.78,56.62,55.61,56.12,2567619,24295,56.216897
2021-05-27 04:00:00+00:00,56.35,56.43,55.34,55.42,3934485,23504,55.553691
2021-05-28 04:00:00+00:00,55.96,56.03,55.5,55.87,1344246,14358,55.812069
2021-06-01 04:00:00+00:00,56.05,56.35,55.22,55.62,2157987,22095,55.548291
2021-06-02 04:00:00+00:00,55.64,56.28,55.34,56.09,1963598,20362,55.976308
2021-06-03 04:00:00+00:00,56.0,56.5,55.7505,56.23,1554208,18064,56.229297
2021-06-04 04:00:00+00:00,56.34,56.57,56.2699,56.47,1366876,18229,56.434133
2021-06-07 04:00:00+00:00,56.71,56.82,56.2,56.21,1601483,17894,56.391438
2021-06-08 04:00:00+00:00,56.22,56.95,55.8,56.79,1928292,22147,56.499287
2021-06-09 04:00:00+00:00,57.0,57.14,56.79,56.89,1766106,15336,56.946213
2021-06-10 04:00:00+00:00,57.12,57.64,56.82,57.49,2108787,19752,57.335905
2021-06-11 04:00:00+00:00,57.5,58.09,57.36,57.97,1753732,15960,57.879429
2021-06-14 04:00:00+00:00,58.36,58.95,58.18,58.68,2669452,23525,58.654168
2021-06-15 04:00:00+00:00,58.74,59.11,58.38,58.59,2678197,25596,58.695632
2021-06-16 04:00:00+00:00,58.93,59.21,57.78,57.78,1757888,19280,58.252236
2021-06-17 04:00:00+00:00,57.81,58.0,56.96,56.98,1652392,19583,57.281586
2021-06-18 04:00:00+00:00,56.5,57.23,55.57,55.58,3971198,25946,56.150565
2021-06-21 04:00:00+00:00,55.92,56.29,55.42,56.1,2338465,19187,56.042473
2021-06-22 04:00:00+00:00,55.9,56.31,55.62,55.66,1975356,19973,55.971325
2021-06-23 04:00:00+00:00,55.56,55.685,54.68,55.01,1448264,17063,55.026566
2021-06-24 04:00:00+00:00,55.2,55.415,54.79,55.28,1624934,17154,55.226216
2021-06-25 04:00:00+00:00,55.36,57.01,55.17,57.0,3772894,28570,56.641818
2021-06-28 04:00:00+00:00,57.03,57.71,56.53,57.63,2356477,23576,57.238446
2021-06-29 04:00:00+00:00,57.78,58.33,57.28,57.42,2509160,24631,57.611515
2021-06-30 04:00:00+00:00,57.7,58.08,57.445,57.82,1982799,18452,57.741629
2021-07-01 04:00:00+00:00,57.67,58.03,57.066,57.91,2713037,23353,57.719401
2021-07-02 04:00:00+00:00,57.16,57.37,56.69,57.05,1559557,17201,56.954502
2021-07-06 04:00:00+00:00,57.01,57.41,56.62,57.37,1926752,19718,57.118167
2021-07-07 04:00:00+00:00,57.25,57.68,56.94,57.65,1455369,16917,57.462386
2021-07-08 04:00:00+00:00,57.36,57.71,57.201,57.52,2031470,17530,57.466994
2021-07-09 04:00:00+00:00,57.775,58.355,57.64,58.28,1483189,15054,58.075551
2021-07-12 04:00:00+00:00,58.09,58.3,57.77,58.2,1440684,12054,58.098779
2021-07-13 04:00:00+00:00,57.83,57.87,56.92,57.31,2816634,21612,57.349404
2021-07-14 04:00:00+00:00,57.01,57.48,56.53,57.24,2509783,25063,57.14242
2021-07-15 04:00:00+00:00,57.21,57.71,56.77,57.66,1868865,17834,57.463642
2021-07-16 04:00:00+00:00,57.96,58.655,57.76,57.99,1966082,17861,58.13576
2021-07-19 04:00:00+00:00,57.57,57.75,55.36,56.19,2743788,30625,56.096589
2021-07-20 04:00:00+00:00,56.23,57.225,56.14,56.85,2016658,21261,56.848157
2021-07-21 04:00:00+00:00,57.01,57.55,56.17,56.2,1518207,14552,56.638159
2021-07-22 04:00:00+00:00,56.2,56.275,55.68,55.9,1352091,17136,55.906984
2021-07-23 04:00:00+00:00,55.9,56.35,55.59,56.23,1924799,16890,56.032289
2021-07-26 04:00:00+00:00,56.19,56.54,54.85,55.49,3253671,29158,55.563325
2021-07-27 04:00:00+00:00,55.25,57.2,55.0,57.15,2864620,23992,56.572985
2021-07-28 04:00:00+00:00,57.02,57.55,56.35,56.82,1378033,17931,56.794722
2021-07-29 04:00:00+00:00,57.02,57.54,56.62,57.22,1579920,19996,57.192585
2021-07-30 04:00:00+00:00,56.91,57.25,54.14,54.5,4612978,37931,54.951754
2021-08-02 04:00:00+00:00,55.07,56.0,54.69,55.1,1734338,22751,55.37179
2021-08-03 04:00:00+00:00,55.34,55.52,54.58,55.39,1918999,19396,55.201094
2021-08-04 04:00:00+00:00,55.05,55.13,54.27,54.86,1563093,17716,54.720494
2021-08-05 04:00:00+00:00,54.87,55.54,54.67,55.23,1474573,14157,55.067565
2021-08-06 04:00:00+00:00,55.3,55.46,55.0,55.07,1450029,16548,55.20953
2021-08-09 04:00:00+00:00,55.25,55.59,55.07,55.44,1289855,13376,55.389736
2021-08-10 04:00:00+00:00,55.37,56.27,55.18,55.88,1364186,14407,55.916547
2021-08-11 04:00:00+00:00,56.08,57.2,55.83,57.14,1735575,16376,56.974837
2021-08-12 04:00:00+00:00,56.9,57.34,56.735,57.03,1181406,12428,57.048009
2021-08-13 04:00:00+00:00,57.14,57.3,56.82,57.0,1529580,15280,57.021587
2021-08-16 04:00:00+00:00,57.06,57.98,56.83,57.28,1270009,13892,57.465029
2021-08-17 04:00:00+00:00,56.97,57.6,56.86,57.59,1329597,17113,57.262648
2021-08-18 04:00:00+00:00,57.83,58.66,57.39,58.57,2044625,20540,58.271406
2021-08-19 04:00:00+00:00,58.485,59.33,57.94,58.2,2667506,27840,58.393676
2021-08-20 04:00:00+00:00,57.83,59.63,57.72,59.53,1488734,17851,59.231563
2021-08-23 04:00:00+00:00,59.51,59.7787,58.94,59.16,1813061,18525,59.241003
2021-08-24 04:00:00+00:00,59.26,59.35,58.59,58.95,1403199,16436,58.962615
2021-08-25 04:00:00+00:00,58.72,59.03,58.23,58.38,1358607,16424,58.486999
2021-08-26 04:00:00+00:00,58.11,58.37,57.435,57.66,2127657,24584,57.66516
2021-08-27 04:00:00+00:00,57.65,57.955,57.27,57.53,1616306,19535,57.608284
2021-08-30 04:00:00+00:00,57.4,57.7398,57.2,57.53,1576737,19604,57.495865
2021-08-31 04:00:00+00:00,57.44,57.975,57.28,57.84,2293246,18149,57.752751
2021-09-01 04:00:00+00:00,58.25,58.6391,57.715,58.24,1322597,15935,58.245777
2021-09-02 04:00:00+00:00,58.35,59.14,58.27,59.13,1038336,12032,58.897151
2021-09-03 04:00:00+00:00,58.82,59.12,58.4601,58.65,924413,11020,58.772905
2021-09-07 04:00:00+00:00,58.32,58.96,57.97,58.63,1442108,16409,58.560682
2021-09-08 04:00:00+00:00,58.72,59.69,58.39,59.09,1405930,16435,59.24087
2021-09-09 04:00:00+00:00,58.58,58.85,58.4925,58.66,1569275,17573,58.667347
2021-09-10 04:00:00+00:00,58.57,58.73,58.04,58.13,2068628,21132,58.312904
2021-09-13 04:00:00+00:00,58.7,59.58,58.55,59.06,1334557,13793,59.145975
2021-09-14 04:00:00+00:00,59.11,59.26,58.25,58.48,1432219,20373,58.593484
2021-09-15 04:00:00+00:00,58.41,59.32,58.2,59.04,1264599,14893,58.990184
2021-09-16 04:00:00+00:00,58.99,59.01,57.5,57.54,1622811,19245,57.913466
2021-09-17 04:00:00+00:00,58.2,58.52,57.4,57.75,3470611,21413,57.897657
2021-09-20 04:00:00+00:00,57.25,58.19,57.02,57.59,2006166,23088,57.578378
2021-09-21 04:00:00+00:00,57.74,58.23,57.62,57.72,1216282,12375,57.839606
2021-09-22 04:00:00+00:00,57.92,58.805,57.82,58.35,1563211,17233,58.414255
2021-09-23 04:00:00+00:00,58.35,58.89,57.6,57.61,1530540,16365,58.006146
2021-09-24 04:00:00+00:00,57.71,57.9008,57.39,57.57,1265942,15943,57.594492
2021-09-27 04:00:00+00:00,57.75,58.655,57.55,57.7,2011332,22699,58.175111
2021-09-28 04:00:00+00:00,57.8,58.04,56.85,57.12,2034628,23164,57.295536
2021-09-29 04:00:00+00:00,56.68,57.01,56.23,56.43,1794326,21405,56.577119
2021-09-30 04:00:00+00:00,56.42,56.54,55.43,55.47,2112861,23498,55.744954
2021-10-01 04:00:00+00:00,55.84,55.95,54.98,55.04,1716909,17822,55.381905
2021-10-04 04:00:00+00:00,55.15,56.38,55.04,56.23,1634712,18710,55.918804
2021-10-05 04:00:00+00:00,56.02,56.59,55.58,55.68,1189032,14126,55.827798
2021-10-06 04:00:00+00:00,55.41,56.64,55.1,56.61,1181393,14532,56.039911
2021-10-07 04:00:00+00:00,56.61,58.0,56.43,57.12,2174083,21223,57.332261
2021-10-08 04:00:00+00:00,57.19,57.5,56.97,57.14,1315469,14357,57.254623
2021-10-11 04:00:00+00:00,57.01,57.25,55.95,56.09,1727389,15748,56.179875
2021-10-12 04:00:00+00:00,55.88,56.21,55.355,55.53,1848140,18076,55.607756
2021-10-13 04:00:00+00:00,55.73,56.6,55.39,56.42,1375088,14455,56.252494
2021-10-14 04:00:00+00:00,56.54,56.72,56.31,56.6,1603181,14711,56.572204
2021-10-15 04:00:00+00:00,56.85,57.59,56.75,57.35,2337706,15151,57.219958
2021-10-18 04:00:00+00:00,56.85,57.5459,56.6,57.16,1600800,17014,57.237311
2021-10-19 04:00:00+00:00,57.68,57.94,57.17,57.52,1575786,13360,57.520351
2021-10-20 04:00:00+00:00,57.75,58.99,57.71,58.95,1481884,12313,58.533791
2021-10-21 04:00:00+00:00,58.91,59.34,58.65,59.3,1318190,11808,59.189031
2021-10-22 04:00:00+00:00,59.255,60.49,59.3,60.45,1411427,13268,60.216446
2021-10-25 04:00:00+00:00,60.5,61.37,60.24,61.1,1843185,17808,60.98998
2021-10-26 04:00:00+00:00,61.1,61.887,60.93,61.47,1561255,15170,61.496429
2021-10-27 04:00:00+00:00,61.68,62.28,61.58,62.21,1699527,20817,62.07585
2021-10-28 04:00:00+00:00,62.29,62.84,62.096,62.8,1733114,17640,62.489792
2021-10-29 04:00:00+00:00,62.58,63.05,62.475,62.93,3669127,24387,62.832935
2021-11-01 04:00:00+00:00,62.93,63.38,62.73,63.3,1739264,17113,63.170161
2021-11-02 04:00:00+00:00,63.375,63.65,62.59,63.54,3139391,27598,63.225738
2021-11-03 04:00:00+00:00,61.65,62.81,61.1518,62.8,4349518,31268,62.375124
2021-11-04 04:00:00+00:00,62.45,63.12,62.03,63.04,3716299,23398,62.687111
2021-11-05 04:00:00+00:00,63.37,64.2,63.15,64.05,3084295,26188,63.831994
2021-11-08 05:00:00+00:00,63.76,64.17,63.15,64.07,3262066,29301,63.809059
2021-11-09 05:00:00+00:00,64.36,65.14,63.81,64.6,4090390,30060,64.620688
2021-11-10 05:00:00+00:00,64.79,65.61,64.44,65.46,2859319,24476,65.228936
2021-11-11 05:00:00+00:00,65.13,65.54,64.6,65.22,2435294,18492,65.216044
2021-11-12 05:00:00+00:00,65.0,65.32,64.14,64.24,1113434,14709,64.438867
2021-11-15 05:00:00+00:00,64.63,65.29,64.4,64.58,1925501,18337,64.753492
