timestamp,open,high,low,close,volume,trade_count,vwap
2021-02-08 05:00:00+00:00,130.26,132.39,130.19,132.3,1022905,12769,131.689131
2021-02-09 05:00:00+00:00,131.89,133.31,131.61,132.21,865313,12643,132.319293
2021-02-10 05:00:00+00:00,133.0,133.42,131.12,131.32,961031,12677,131.850551
2021-02-11 05:00:00+00:00,132.25,132.66,130.16,132.59,1076629,13362,131.615279
2021-02-12 05:00:00+00:00,131.96,136.03,131.96,135.9,1412775,14179,134.86073
2021-02-16 05:00:00+00:00,136.93,138.2,135.4,135.74,1362193,19810,136.269116
2021-02-17 05:00:00+00:00,135.16,135.38,133.31,133.97,832824,13051,134.181205
2021-02-18 05:00:00+00:00,132.45,132.95,130.49,130.74,1879570,20061,131.090304
2021-02-19 05:00:00+00:00,131.33,133.58,131.24,132.43,2541686,20426,132.442746
2021-02-22 05:00:00+00:00,131.18,132.58,129.91,129.99,1228664,17428,130.970631
2021-02-23 05:00:00+00:00,129.02,129.34,125.405,127.39,2684711,31256,127.430309
2021-02-24 05:00:00+00:00,126.86,130.215,126.835,129.55,1645977,24047,128.92101
2021-02-25 05:00:00+00:00,129.08,129.24,124.68,125.21,1502002,22409,126.043442
2021-02-26 05:00:00+00:00,126.24,126.81,124.525,125.68,1881028,25026,125.99766
2021-03-01 05:00:00+00:00,127.38,130.22,127.33,129.96,1338102,18874,129.092994
2021-03-02 05:00:00+00:00,130.11,130.99,128.86,129.03,1360839,17623,129.424404
2021-03-03 05:00:00+00:00,128.19,128.67,125.65,125.7,1635501,19125,126.874337
2021-03-04 05:00:00+00:00,125.29,125.48,119.24,120.08,2378053,27657,121.556533
2021-03-05 05:00:00+00:00,61.05,61.89,58.58,61.56,3589830,36596,60.699394
2021-03-08 05:00:00+00:00,61.59,62.56,60.67,61.34,3243730,27761,61.719315
2021-03-09 05:00:00+00:00,62.23,62.93,62.06,62.2,2440079,27070,62.426923
2021-03-10 05:00:00+00:00,62.32,63.02,62.05,62.09,3171375,26151,62.444309
2021-03-11 05:00:00+00:00,63.11,64.05,62.71,63.92,3567651,27088,63.771789
2021-03-12 05:00:00+00:00,63.47,64.19,63.38,64.09,2156958,19328,63.931226
2021-03-15 04:00:00+00:00,64.09,65.91,64.09,65.85,2514812,27967,65.24793
2021-03-16 04:00:00+00:00,66.21,66.72,64.88,65.31,2918660,23734,65.315162
2021-03-17 04:00:00+00:00,64.93,65.545,64.66,65.27,2083574,19733,65.167685
2021-03-18 04:00:00+00:00,64.82,66.04,64.74,65.0,2389158,21794,65.171439
2021-03-19 04:00:00+00:00,64.65,65.04,63.77,64.3,3272126,22049,64.464763
2021-03-22 04:00:00+00:00,64.26,65.065,63.85,64.71,2344506,21223,64.651026
2021-03-23 04:00:00+00:00,64.2,64.93,62.54,62.93,3137857,26816,63.643831
2021-03-24 04:00:00+00:00,63.21,64.44,63.07,63.65,2052114,21363,63.845541
2021-03-25 04:00:00+00:00,63.23,64.63,62.83,64.5,2537089,23010,64.137741
2021-03-26 04:00:00+00:00,64.94,66.6,64.67,66.49,2405755,21706,65.670284
2021-03-29 04:00:00+00:00,66.34,66.83,65.54,66.21,2013634,23612,66.119515
2021-03-30 04:00:00+00:00,66.08,66.42,65.14,65.59,2586975,21618,65.597531
2021-03-31 04:00:00+00:00,65.56,66.54,65.39,65.97,2991823,22428,66.073587
2021-04-01 04:00:00+00:00,66.64,67.17,65.54,67.05,2716551,27930,66.705059
2021-04-05 04:00:00+00:00,67.92,68.92,67.51,68.82,1785721,18910,68.590629
2021-04-06 04:00:00+00:00,68.34,68.6,67.85,68.28,2146788,20170,68.227629
2021-04-07 04:00:00+00:00,68.39,68.63,67.22,67.29,4115216,36093,67.688733
2021-04-08 04:00:00+00:00,67.745,68.07,66.92,68.06,3007941,27711,67.74688
2021-04-09 04:00:00+00:00,68.125,68.51,67.53,68.46,2136791,19840,68.072911
2021-04-12 04:00:00+00:00,68.13,68.59,67.54,67.72,2810665,30029,67.830477
2021-04-13 04:00:00+00:00,67.62,67.96,67.08,67.83,3153013,22675,67.649298
2021-04-14 04:00:00+00:00,68.09,68.45,67.56,67.71,2259575,24723,67.958192
2021-04-15 04:00:00+00:00,68.29,68.775,68.06,68.52,1685917,22073,68.403143
2021-04-16 04:00:00+00:00,68.8,68.98,68.33,68.48,3625437,30754,68.597062
2021-04-19 04:00:00+00:00,68.43,68.61,67.14,67.51,2151536,22542,67.478041
2021-04-20 04:00:00+00:00,67.36,67.62,66.56,66.79,1278240,18303,66.941722
2021-04-21 04:00:00+00:00,66.92,67.95,66.66,67.73,3142585,25287,67.624509
2021-04-22 04:00:00+00:00,67.63,68.425,67.44,67.6,3338197,30337,67.886772
2021-04-23 04:00:00+00:00,67.81,68.97,67.76,68.8,3551442,25059,68.518205
2021-04-26 04:00:00+00:00,68.96,69.62,68.81,68.98,2445348,21174,69.023889
2021-04-27 04:00:00+00:00,69.0,69.29,67.77,68.26,3130500,27084,68.217595
2021-04-28 04:00:00+00:00,67.74,68.43,66.91,67.52,4879282,31097,67.699484
2021-04-29 04:00:00+00:00,68.27,69.05,67.97,68.64,2868393,28360,68.665642
2021-04-30 04:00:00+00:00,67.86,68.18,66.87,67.34,3699911,32952,67.399918
2021-05-03 04:00:00+00:00,67.98,68.31,66.11,66.25,3377732,34129,66.587473
2021-05-04 04:00:00+00:00,65.77,66.24,65.08,66.07,4603521,38732,65.773644
2021-05-05 04:00:00+00:00,66.71,67.49,66.25,66.9,3253938,27781,66.916796
2021-05-06 04:00:00+00:00,66.91,67.18,65.8,66.95,2622419,27479,66.673524
2021-05-07 04:00:00+00:00,67.04,68.345,66.99,68.11,2103740,22312,68.064267
2021-05-10 04:00:00+00:00,68.095,68.33,67.06,67.06,2609744,25102,67.493232
2021-05-11 04:00:00+00:00,65.68,66.44,65.19,66.31,2653703,28247,66.00849
2021-05-12 04:00:00+00:00,65.59,65.85,64.13,64.17,2525979,26029,64.638285
2021-05-13 04:00:00+00:00,64.585,65.73,64.34,65.3,1945029,26710,65.274482
2021-05-14 04:00:00+00:00,65.77,66.69,65.48,66.36,1327520,19361,66.237016
2021-05-17 04:00:00+00:00,66.03,66.58,65.73,66.5,1640801,19668,66.344809
2021-05-18 04:00:00+00:00,66.57,66.73,65.67,65.7,2203505,26032,66.134705
2021-05-19 04:00:00+00:00,64.83,66.02,64.515,65.94,2315483,25176,65.502003
2021-05-20 04:00:00+00:00,66.31,66.81,65.99,66.59,1782420,19391,66.466774
2021-05-21 04:00:00+00:00,66.92,67.33,66.0,66.35,3645114,22479,66.418602
2021-05-24 04:00:00+00:00,66.89,67.25,66.6,67.07,1607824,18385,67.038792
2021-05-25 04:00:00+00:00,67.34,67.57,66.87,66.96,1632153,20619,67.122131
2021-05-26 04:00:00+00:00,66.83,67.29,66.74,67.1,1483284,17959,67.08254
2021-05-27 04:00:00+00:00,67.46,67.69,67.13,67.19,2469398,20694,67.341653
2021-05-28 04:00:00+00:00,67.54,67.7,67.0,67.26,1963202,18649,67.34867
2021-06-01 04:00:00+00:00,67.8,68.23,67.54,67.59,2049308,24536,67.730723
2021-06-02 04:00:00+00:00,67.69,68.24,67.305,67.76,2429080,23046,67.873038
2021-06-03 04:00:00+00:00,67.33,68.24,66.93,68.04,2233048,21748,67.885533
2021-06-04 04:00:00+00:00,68.49,69.205,68.24,69.16,1702364,19724,68.978213
2021-06-07 04:00:00+00:00,69.16,69.33,67.9,68.19,1680547,22521,68.341375
2021-06-08 04:00:00+00:00,68.54,68.64,67.92,68.17,1250820,17444,68.279535
2021-06-09 04:00:00+00:00,68.39,68.4,67.91,68.14,1688842,15965,68.131272
2021-06-10 04:00:00+00:00,68.46,68.73,67.84,68.27,1823427,17882,68.257707
2021-06-11 04:00:00+00:00,68.41,68.69,67.99,68.45,3399371,22195,68.368952
2021-06-14 04:00:00+00:00,68.2,68.44,67.69,68.31,1646030,18708,68.030112
2021-06-15 04:00:00+00:00,68.34,68.65,68.19,68.43,1796095,18337,68.435445
2021-06-16 04:00:00+00:00,68.68,68.885,67.84,68.22,2675786,25938,68.387569
2021-06-17 04:00:00+00:00,68.26,68.37,66.86,67.39,2796207,24983,67.437934
2021-06-18 04:00:00+00:00,66.76,66.86,65.84,66.28,4387992,32238,66.33033
2021-06-21 04:00:00+00:00,66.465,67.24,66.24,67.03,2327444,20218,67.004507
2021-06-22 04:00:00+00:00,66.75,67.74,66.66,67.53,3069182,25658,67.314081
2021-06-23 04:00:00+00:00,67.61,67.98,67.26,67.43,2299474,17354,67.571133
2021-06-24 04:00:00+00:00,67.785,68.21,67.515,68.04,1753421,20252,67.93505
2021-06-25 04:00:00+00:00,68.2,68.43,67.84,67.93,3596217,20510,68.00324
2021-06-28 04:00:00+00:00,67.99,68.465,67.67,68.4,2053918,20009,68.221986
2021-06-29 04:00:00+00:00,68.58,69.04,68.445,68.5,2151809,23856,68.674797
2021-06-30 04:00:00+00:00,68.32,68.78,68.08,68.41,2727281,24326,68.442505
2021-07-01 04:00:00+00:00,68.62,68.97,68.15,68.96,2377123,24787,68.692656
2021-07-02 04:00:00+00:00,69.46,70.31,69.39,69.95,3054600,26228,69.95052
2021-07-06 04:00:00+00:00,69.99,70.1,68.5675,69.31,2317267,24895,69.151989
2021-07-07 04:00:00+00:00,69.35,69.9,68.77,69.84,1899598,22271,69.591246
2021-07-08 04:00:00+00:00,68.84,69.27,68.15,69.1,1971471,23555,68.916644
2021-07-09 04:00:00+00:00,69.7,70.39,69.19,70.31,2343575,20423,70.208808
2021-07-12 04:00:00+00:00,70.47,70.775,70.05,70.37,2941804,28893,70.370263
2021-07-13 04:00:00+00:00,70.18,70.59,69.86,69.93,2786865,25815,70.202255
2021-07-14 04:00:00+00:00,70.375,71.05,69.61,69.85,2791704,29792,69.963924
2021-07-15 04:00:00+00:00,69.54,69.73,68.7475,69.09,3381233,29497,69.167464
2021-07-16 04:00:00+00:00,69.51,69.67,67.89,68.03,6447986,31677,68.327048
2021-07-19 04:00:00+00:00,66.87,67.71,66.75,67.39,3620025,32759,67.311313
2021-07-20 04:00:00+00:00,67.69,68.93,67.49,68.61,2219647,24549,68.508298
2021-07-21 04:00:00+00:00,69.05,70.21,68.9,70.15,3444081,27681,69.910803
2021-07-22 04:00:00+00:00,70.43,70.63,69.63,70.03,2453611,21234,69.965064
2021-07-23 04:00:00+00:00,70.59,71.01,70.29,71.0,2088379,19103,70.772338
2021-07-26 04:00:00+00:00,70.9,71.12,70.44,70.74,2369349,20549,70.718752
2021-07-27 04:00:00+00:00,70.53,70.64,69.78,70.39,2813901,28636,70.227404
2021-07-28 04:00:00+00:00,70.79,71.7,70.41,70.77,4595164,30944,71.115141
2021-07-29 04:00:00+00:00,71.47,72.3,71.34,71.96,3530048,27144,71.958027
2021-07-30 04:00:00+00:00,71.71,72.61,71.565,72.49,2465621,24038,72.250116
2021-08-02 04:00:00+00:00,72.79,73.09,72.345,72.68,3211812,30024,72.6315
2021-08-03 04:00:00+00:00,72.95,73.99,72.87,73.83,3496104,33875,73.646404
2021-08-04 04:00:00+00:00,73.64,74.06,73.19,73.55,2169574,24385,73.664851
2021-08-05 04:00:00+00:00,73.89,73.96,73.2442,73.68,1898045,20984,73.575653
2021-08-06 04:00:00+00:00,73.765,73.85,73.41,73.63,1527714,18747,73.621258
