timestamp,vama,rsi,ao,ema,evwma,msd,efi,stochrsi,tp,frama,kama,hma,obv,cfi,sma,ssma,dema,tema,trima,trix,smm,zlema,vwap,smma,mom,uo,vzo,pzo
2021-06-11 00:00:00+00:00,2593.415899361802,40.58247513477948,-431.84911764705885,2517.81663277294,2773.0325797352325,189.23599777727932,-3735702.1165611753,0.33028744554368156,2301.693333333333,2586.339881427484,2755.880843548728,2523.8555612745104,-2184339.5025145994,-703094345.7740691,2986.648780487805,2593.506344214436,2435.7512041167975,2409.0631884673016,2754.601450617284,-0.3221216384204838,2611.27,2524.6128975566694,2475.5734116626804,2613.382911380231,-350.82000000000016,43.8052109244774,-27.34032574898292,-35.81341054297435
2021-06-12 00:00:00+00:00,2554.5805590497453,42.2802034593025,-415.1479999999997,2482.92930621831,2768.880461348028,185.84843258624073,-2934305.979936524,0.3322982982960375,2361.3366666666666,2583.5333400593877,2721.2342261066833,2450.5093439542484,-2152990.0411284096,-704946086.5287235,2969.330975609756,2565.714513994907,2389.3671020497204,2358.8192691201752,2715.4746913580248,-0.3506079064817895,2502.02,2489.3976689350948,2475.3810108549355,2606.604418265886,-421.75,45.42007605677026,-23.033731928129406,-19.079572835520526
2021-06-13 00:00:00+00:00,2529.3635902843857,46.34194164174671,-366.80341176470574,2484.4314449746494,2765.5523306524583,157.36258881958108,-1873862.267960673,0.3375986416164955,2494.32,2582.457976059225,2713.897749108665,2401.2846192810457,-2122466.4455848895,-705645001.6987587,2948.338780487805,2557.350675309127,2410.7833926448666,2402.276447772278,2679.4093518518516,-0.3743343858745101,2490.44,2478.807781710086,2475.412017292676,2603.69185433115,-232.8699999999999,46.63675503965781,-18.530227563379793,-3.449451153996656
2021-06-14 00:00:00+00:00,2517.48780491689,50.04887818999173,-305.19782352941183,2514.4351559797424,2763.3288973372087,156.9346095504827,-886627.7797743625,0.34018033040509765,2614.0299999999997,2583.058559847559,2713.258334773853,2396.7599534313717,-2087491.2416766896,-705301063.3624405,2933.569024390244,2565.917270398793,2479.519682919997,2503.700190437951,2647.719043209877,-0.3892512553874321,2490.44,2480.6571440442435,2475.671569824497,2604.462073316851,-56.23000000000002,53.88540407468643,-13.058768998856626,10.835502660918479
2021-06-15 00:00:00+00:00,2522.0169951578896,47.5388873289399,-253.57958823529407,2517.998124783796,2760.198102871538,153.44692068936467,-1145846.7695400398,0.3406009379001405,2525.963333333333,2582.4716467974386,2711.1897365661575,2416.446301470588,-2113921.3855158696,-705510779.3964351,2909.2343902439025,2562.1764612347197,2492.9161213792468,2520.1273031177625,2620.7860185185186,-0.400046408877085,2490.44,2470.324645305832,2475.7426302420945,2602.6560251430037,-97.5,52.30310532583805,-16.422718112258487,-3.8845210712813425
2021-06-16 00:00:00+00:00,2520.191259562728,45.01830064003433,-194.90391176470575,2499.6584998270278,2755.626143106807,151.6171468582269,-1376734.1926918286,0.3364470767370227,2409.1833333333334,2577.6659482908444,2697.7037645392434,2432.722673202614,-2139990.8402178097,-706184557.7380121,2884.9068292682923,2547.079071838802,2464.921197137978,2478.965903101188,2600.439290123457,-0.4104589486198954,2478.95,2447.476582471932,2475.649996930468,2598.2505918990405,-343.4199999999996,47.108009454581236,-19.947862361527296,-16.190315254539794
2021-06-17 00:00:00+00:00,2437.8170470517966,43.42771627155602,-149.20814705882322,2471.394799861611,2749.7911764699097,154.11654088013307,-1443357.5178729135,0.33164325384077387,2349.6533333333336,2570.9168718498067,2691.0844333968175,2430.6073799019605,-2167111.16787367,-707070939.55703,2855.410487804878,2526.10805791247,2420.9939977380427,2419.6989629609952,2585.148888888889,-0.42214121784610115,2478.95,2420.765883921813,2475.4678372904405,2592.2645525941925,-143.67999999999984,47.97776630987148,-23.805514669929906,-26.713561971991425
2021-06-18 00:00:00+00:00,2327.4004907645535,40.61120835968231,-155.25479411764672,2424.0098398892733,2685.6456718542286,166.49629907655927,-5593988.201628835,0.3249713241985271,2242.683333333333,2555.9896694967815,2677.266924193892,2401.231908496732,-2413319.06507087,-713341210.5409582,2814.3668292682923,2493.703821091089,2345.7812302125553,2322.4829563484004,2571.9534876543207,-0.43805365136830526,2426.3,2367.3114731067435,2472.4521161211883,2583.347355670693,-223.82000000000016,51.113138904124874,-49.365149083344264,-35.559259512761315
2021-06-19 00:00:00+00:00,2320.2409681195954,39.99755305262856,-205.94635294117643,2380.6598719114077,2676.067605843172,173.5163780056254,-4943798.576732194,0.31893589369294684,2187.2433333333333,2498.81444687943,2639.2156242109077,2355.7674281045756,-2451638.09623118,-718661006.9528707,2768.2512195121953,2461.8767227307217,2283.397009787747,2249.5309887388694,2561.678611111111,-0.4573202678410433,2358.34,2333.6179013132123,2471.8782140675585,2573.984675250806,-404.00999999999976,53.52016946959941,-52.24212696044008,-43.352468658566565
2021-06-20 00:00:00+00:00,2298.5314056570237,38.060511637032114,-243.6256470588237,2328.9598975291156,2659.851776566882,188.7610005775776,-4906279.39992806,0.3081923690182065,2148.0866666666666,2422.528898714783,2602.221010711938,2291.7036584967327,-2506645.9028072497,-723864688.4425484,2723.6831707317074,2424.1304126906903,2209.789628324359,2165.1708858203833,2552.6067592592594,-0.48102502895188387,2358.34,2293.0515614899546,2470.9456095562177,2562.7487130818445,-356.78999999999996,47.534705888842325,-56.35010319629696,-50.053387881135855
2021-06-21 00:00:00+00:00,2242.9086478574786,34.76042641087159,-302.3117352941176,2256.617918023281,2619.3877423065574,218.8949392495137,-6440087.0913450895,0.2997127473922871,1940.9733333333334,2381.5174149269938,2562.016433488604,2199.7367066993465,-2607626.6866276297,-730966415.7016765,2666.640487804878,2373.3659134086056,2103.4081190548145,2040.481501240668,2543.066759259259,-0.5121048424525535,2358.34,2221.2059200207264,2468.158145319533,2547.955527127338,-316.3499999999999,43.47551122102282,-63.0773600192332,-55.663185771947724
2021-06-22 00:00:00+00:00,2123.790299277021,33.05487413333411,-385.5864999999999,2181.6243344186155,2446.2633545614353,249.99674356450694,-11854360.392473914,0.2905190134757684,1853.8799999999999,2326.6571486456296,2487.5367321482345,2088.1098333333334,-3125617.3425164395,-744838738.0308174,2617.229268292683,2318.7308033249387,1999.0616283601157,1925.2380084367755,2532.858888888889,-0.5504417500757582,2234.47,2151.8029175672414,2452.020413741672,2531.420447970131,-461.73,47.67755393029189,-80.69092680028716,-60.55289979883971
2021-06-23 00:00:00+00:00,2095.3117410753753,36.45646070966655,-414.09341176470593,2138.973467534888,2407.485802143505,257.5508819529893,-7840302.710630966,0.28081267474995975,1973.4833333333333,2287.335264896194,2410.924597261995,1989.5628267973855,-2938301.3445301494,-753235357.510033,2574.5253658536585,2279.8018197347646,1958.8026091811112,1901.6571914062174,2521.512962962963,-0.5902945221309631,2207.26,2114.861834719291,2447.517023558319,2517.461803147988,-522.0700000000002,48.089390271247446,-50.69546230643943,-41.691321675651125
2021-06-24 00:00:00+00:00,2079.9307099752828,36.80814878594301,-437.6707058823531,2106.616774027908,2396.6857862008565,261.55891441327014,-6652130.909075839,0.2739915243779672,1986.2633333333335,2227.065214504377,2288.610690056537,1917.212257352941,-2884231.0620629494,-760018609.8309586,2524.9975609756098,2246.178280029867,1936.5947325393054,1898.997451811531,2506.7153703703702,-0.6297645451357226,2122.16,2077.535845907399,2446.267428075321,2504.081000576915,-657.2599999999998,48.16362511374767,-42.79997306234364,-24.710714509525523
2021-06-25 00:00:00+00:00,2056.326263952714,33.56439711431943,-491.6861470588233,2052.1294192223227,2384.4601721198815,273.96178577712493,-6593240.199444078,0.26781563655196805,1822.8433333333335,2073.9171998095767,2157.4383858300016,1856.1668553921568,-2927863.6467915094,-766703070.0829942,2477.10243902439,2200.4006883026846,1872.5219021869752,1834.7756971673598,2490.728364197531,-0.6723309289511986,1977.19,2010.8928575104774,2444.9074964364313,2487.5055651037037,-698.0699999999999,46.66278838462934,-45.46063184845099,-33.27061194247724
2021-06-26 00:00:00+00:00,1948.0437362525374,33.45317351404384,-509.877352941176,2007.5375353778556,2334.1598168919545,284.155391518529,-5790608.549672473,0.2600478764017212,1799.5166666666667,1938.1128671757597,2068.4383098454437,1808.6525620915031,-3122438.2287190594,-772349413.681105,2440.5531707317077,2159.1528299963575,1828.1780146740066,1798.1794477235144,2472.7273148148142,-0.7160911139319694,1968.37,1937.776681354846,2438.6898332261003,2471.2314877815948,-597.1300000000001,48.75758202263476,-55.99322999304687,-40.99059966512318
2021-06-27 00:00:00+00:00,1928.950326774999,39.64672113608245,-470.33544117647057,2000.678028302284,2325.167295178787,268.4476368050041,-3903195.6610942306,0.2541561022303932,1975.8266666666666,1973.24,2057.894170358792,1791.5612165032678,-3070926.5908938493,-775619825.4138333,2408.6,2138.495847082556,1851.7028060787493,1852.0113913026062,2451.758240740741,-0.7546510180972753,1968.37,1898.9930619794568,2437.5123085284577,2458.9323199597334,-385.10000000000014,53.552247003525395,-47.30351217738606,-23.24314815112507
2021-06-28 00:00:00+00:00,1931.6099186028994,43.95698168065463,-439.7395882352939,2017.3004226418275,2300.627004455811,263.78562276789944,235439.52041870952,0.2487952513849654,2064.36,2083.79,2058.652579978061,1814.4761895424836,-2844176.2463187794,-773737934.9055563,2388.1460975609757,2132.4174191573206,1911.4181603346356,1946.1393964467948,2428.42237654321,-0.7842908791332049,1968.37,1887.3099480663984,2433.3798384827237,2449.675445459588,-150.67999999999984,55.6486214659677,-14.817376944575297,-6.853928358569511
2021-06-29 00:00:00+00:00,1930.7931254303076,44.41599904323658,-391.7820294117646,2032.9723381134622,2296.413349229825,259.48971349371175,273079.6770025891,0.24604711896332468,2123.9966666666664,2095.66,2059.4299271746545,1868.2269133986927,-2802144.1809122493,-772107493.4685344,2379.652195121951,2128.333261191498,1960.8040606450172,2015.5522374057418,2405.6411419753085,-0.8055964504546252,1968.37,1883.2852953947524,2432.7460236203,2440.947449381746,-111.60000000000036,51.77125610385862,-9.64540609256011,7.430936820827727
2021-06-30 00:00:00+00:00,1988.3823336034427,48.75832192290029,-295.2250294117646,2068.317870490771,2294.512575457704,242.3913194255482,964598.2828651015,0.2493383265906111,2222.94,2153.1554945733715,2061.796090378002,1949.9521119281046,-2757302.8102003294,-769843730.4898819,2365.6329268292684,2137.37401050224,2038.8596744178617,2116.8262809428684,2383.5713271604936,-0.8157053263356405,1973.24,1905.6304378190916,2432.28847875172,2435.2510220050162,87.53999999999996,53.16934991736402,-3.8850723118335644,20.380766165059537
2021-07-01 00:00:00+00:00,2029.4914995017841,45.32462354801207,-212.13832352941154,2076.056296392617,2277.6307259269515,233.43276047168183,-2046749.3971909352,0.2510075993632364,2137.9366666666665,2145.1096296203746,2063.073860146904,2023.388954248366,-2953182.0143084694,-771648803.5927801,2357.636585365854,2134.000231373699,2058.680480255766,2130.7196694246186,2360.989259259259,-0.819987666109513,1977.19,1913.1218549345451,2429.5108496437497,2427.171962973049,139.76000000000022,50.77871646023857,-24.007680361924162,4.323823385229134
2021-07-02 00:00:00+00:00,2056.0825098840583,47.233745321316086,-185.1158529411764,2092.0450371140932,2269.631873947792,231.97085659420375,-698004.1360827483,0.25683541223156675,2110.8333333333335,2146.2371864714005,2070.2279922252783,2088.282486111111,-2802243.712050359,-771781232.9628553,2354.4253658536586,2136.4446502283586,2090.935376781794,2161.5796527605166,2337.001543209876,-0.817484103920036,2083.79,1933.6203527622572,2427.210342495107,2420.50291529833,274.3499999999999,58.27520682047696,-4.5467726916821745,17.34123753128436
2021-07-03 00:00:00+00:00,2067.257094307277,49.89511530412402,-149.85685294117638,2118.676029691275,2269.3703310388737,228.79910546882468,-465726.6647319949,0.26554523763360355,2215.8766666666666,2153.7079977059784,2081.398028888736,2150.749191176471,-2788834.201025239,-771720868.2360189,2357.301707317073,2146.3063561831495,2139.093095487181,2212.8298971727245,2311.8745370370366,-0.8068851987462843,2095.66,1974.3278292191212,2427.0748934611597,2415.7035097186804,256.8299999999999,58.38297082547569,-2.8915530975889348,28.866784677582558
2021-07-04 00:00:00+00:00,2125.014304127381,51.40705490081057,-108.95344117647073,2147.90882375302,2269.304434426248,217.41334281677132,-211704.59222916025,0.2772901560887188,2277.786666666667,2159.902471693844,2096.1964268737343,2208.0700359477128,-2755725.526898579,-771432855.6699924,2347.8773170731706,2159.47676155575,2187.628711639141,2262.060410659748,2285.8568209876544,-0.7883756924578912,2107.01,2024.2334834627645,2426.8390222720564,2411.9989979267816,287.6500000000001,54.877502197186224,1.5490470247301185,38.876015244115834
2021-07-05 00:00:00+00:00,2145.466376888798,53.42350902170539,-92.30947058823494,2181.857059002416,2269.993949640979,191.33095046591788,64111.70021841498,0.29371361338797364,2278.9733333333334,2162.981776733303,2147.448498775353,2262.4341797385623,-2723174.6945841494,-770884661.8515117,2338.367317073171,2177.0515664252243,2240.7915575108295,2315.7086052251484,2259.576049382716,-0.7618052445359239,2156.0,2071.8422137321227,2426.609691164742,2409.683948524551,483.47,58.635114979748366,6.144112255690338,47.5845622871458
2021-07-06 00:00:00+00:00,2191.3058390160336,56.21847305515372,-42.67332352941139,2224.103647201933,2272.196661617801,178.7725048383882,497994.6228273526,0.3140975116818564,2362.4166666666665,2170.254923363463,2210.3193328564735,2316.4338472222225,-2682065.3075484894,-769872268.3349419,2330.689024390244,2201.0558375483065,2305.0485165682776,2382.5904514260774,2235.028641975309,-0.7264429414901608,2209.7,2126.4474323646787,2426.484200197927,2409.2770774192377,563.9200000000001,64.55113828619906,12.121110484153231,55.190656668622395
2021-07-07 00:00:00+00:00,2201.596195042577,49.81951239508509,9.510264705882491,2227.9129177615464,2271.6311553072956,167.46697329125638,-538685.4434689451,0.32585695749901245,2265.293333333333,2185.396619095979,2212.787397899082,2344.3371658496735,-2727141.7770709693,-770272812.8832396,2320.583658536585,2205.732966835327,2295.7162297023124,2347.236531648089,2211.910401234568,-0.6899685734267307,2225.2,2165.387249648512,2426.1394186500115,2405.2066556159743,269.9100000000001,57.35459204599611,3.7609904456274443,34.13822614266126
2021-07-08 00:00:00+00:00,2193.1830396350356,46.016220382394096,3.594205882352526,2210.7403342092366,2268.1523007682536,158.2563418995574,-1286148.9314909603,0.3339600331712494,2114.846666666667,2172.3191343187527,2211.92631801859,2337.89539133987,-2784223.1802260294,-771649791.1243882,2312.580731707317,2198.6570814623356,2251.2449169200013,2270.6221750926225,2190.838024691358,-0.6565731640147079,2225.2,2186.8354261597124,2425.2985220620076,2398.7632899687487,58.26000000000022,59.87784516244875,-6.4329208113860075,16.695653259171493
2021-07-09 00:00:00+00:00,2214.907483255986,44.77391652344462,-7.7080294117654375,2190.1782673673893,2265.893422813526,155.5190356929279,-1247942.1811871564,0.3438243769776722,2135.3033333333333,2118.317864341625,2211.358485843046,2305.2962728758175,-2814079.6186607494,-772961628.1724902,2307.916341463415,2188.576294419088,2206.132280062523,2201.9936305881142,2172.533364197531,-0.6270075157744085,2225.2,2190.9677176730925,2424.8893607673886,2391.6470707244293,12.269999999999982,53.51946010553617,-11.67019461795154,1.682296004608615
2021-07-10 00:00:00+00:00,2216.142899376245,44.220391914313595,-18.991852941176603,2170.790613893911,2264.227767286998,153.57674679518223,-1111832.647713324,0.3532994972091997,2104.22,2111.1034967656274,2208.0897810506412,2255.263727124183,-2834173.2501758495,-774088617.6567477,2302.5368292682924,2177.9833726169877,2168.043701271236,2149.772041437462,2157.3787654320986,-0.601078099692176,2225.2,2184.4284796918637,2424.5851535896827,2384.3503408304055,-116.46000000000004,49.414423945133116,-15.349615614293608,-11.381208777410754
2021-07-11 00:00:00+00:00,2207.5564522745103,46.87248155189368,-47.7179705882354,2166.296491115129,2263.0832533927332,153.91479636165155,-797481.9875965695,0.35965814492663695,2148.0033333333336,2121.809892277163,2207.451714767537,2208.0035947712413,-2814408.8715822995,-774812768.6942433,2290.6065853658533,2174.687442270903,2160.503662793963,2143.4496023681513,2144.8208641975307,-0.5760325173937519,2225.2,2185.654543889118,2424.32731062099,2378.582570705423,41.309999999999945,50.502387461854646,-10.142470743650629,3.326636327028946
2021-07-12 00:00:00+00:00,2171.463914115642,41.97290634434104,-84.58670588235327,2137.5871928921033,2257.885275621989,152.05647741797438,-1271885.2643381252,0.357912164520081,2025.9833333333333,2106.9956284453624,2201.708915439659,2152.3506151960783,-2847205.7571804994,-776154038.6202972,2275.6878048780486,2157.8055039889846,2109.98549165675,2078.895144984751,2134.8496604938273,-0.5563912514944793,2148.32,2159.7388903640026,2423.7120373651196,2369.8926948146873,-133.25,40.596528174049475,-17.291256463802384,-9.636792920865888
2021-07-13 00:00:00+00:00,2102.4594036577214,37.55629085641094,-105.12923529411773,2088.3837543136824,2243.2945435962665,151.36206536457416,-2123411.302832706,0.35187564167758545,1900.7733333333333,2097.1373903331896,2169.509214710776,2079.247995098039,-2902340.438789429,-778566453.5658793,2254.3814634146343,2128.223780931317,2026.939642462663,1974.9934366325306,2127.116820987654,-0.5456998231833957,2142.05,2123.9153669159514,2422.357700764711,2358.2185984172065,-333.6299999999999,34.39787812689288,-28.348420398047462,-20.411075474859
2021-07-14 00:00:00+00:00,2049.42932687905,41.61015243537394,-121.96544117647022,2065.0950034509456,2233.3226619647626,151.20965617786987,-1237434.7438203194,0.345585273746723,1989.4433333333334,2092.836694699971,2154.0725508376245,2012.8235604575161,-2851594.8296075193,-779798715.8650011,2236.0553658536583,2110.858916178734,1997.3087132799405,1950.678005959846,2121.7663580246917,-0.5386371856547405,2107.93,2099.023444768949,2421.328221895085,2348.79658263824,-292.9000000000001,38.7846341929785,-12.391557260492254,-5.307638601893932
2021-07-15 00:00:00+00:00,1991.4886644165126,39.747516767481066,-146.9488823529407,2035.6900027607564,2196.1549693794245,154.12131108009908,-2436129.1782509764,0.34067743633457626,1925.0866666666668,2088.664104292411,2123.9177397698054,1954.1430155228759,-3030326.8842665595,-782557529.7069157,2217.2112195121954,2089.437925267796,1957.9369700718012,1912.6590102013656,2118.2148456790123,-0.5360820492533682,2093.24,2062.868559435379,2417.2063908386144,2338.296515734365,-399.58000000000015,37.64644146228939,-41.798193123297104,-16.99301372093262
2021-07-16 00:00:00+00:00,1970.7350388155771,38.44066449895332,-186.1915294117648,2004.5680022086053,2189.229530953374,150.4965313332317,-2248763.587422095,0.33293955131170544,1879.6566666666668,2076.048887488435,2072.6401204783674,1905.7566151960782,-3059928.6226844597,-785019208.3125725,2198.926585365854,2066.175933354753,1917.4679756157202,1873.768012596228,2115.254228395062,-0.5380176963847755,2022.75,2020.8273266732983,2416.4679198507874,2327.1326526715575,-513.0100000000002,38.394608975521365,-45.30650151670792,-27.15928501845848
2021-07-17 00:00:00+00:00,1961.8638865776493,43.49876222432535,-186.34105882352947,1998.8804017668845,2182.928429071509,140.41156815895977,-1384203.926341217,0.3273107795880006,1955.99,2030.532943050463,2064.8139964145844,1882.0071772875817,-3020333.05745846,-786341826.4372084,2179.570731707317,2056.1708295658514,1924.6503001391998,1899.986269695767,2112.5047530864194,-0.5392948168551754,1976.13,1992.2182585532569,2415.623311014497,2318.585655916085,-267.02,43.360057167674654,-32.93876636928335,-10.714155800974831
2021-07-18 00:00:00+00:00,1949.5252269334837,40.60247036134018,-168.9297058823529,1978.8443214135077,2175.957836461196,144.8031553046809,-1495801.767001176,0.31780277726489176,1890.9133333333332,1961.6053579635004,2052.5271478748946,1865.1007026143793,-3048298.81764108,-787817675.5957179,2164.8556097560977,2038.6740705964633,1903.4313758286585,1882.7538763081798,2109.2079938271604,-0.5425760918794571,1971.94,1948.668966933025,2414.9444451611607,2308.3668673113884,-243.35000000000014,40.65217111011223,-37.28866526700557,-21.91037282630838
2021-07-19 00:00:00+00:00,1907.0073586013589,35.41703817917117,-190.64002941176454,1931.1954571308063,2137.049416123482,164.952730304057,-3716580.445405442,0.3019571363726969,1767.1833333333332,1814.5524679240311,2018.37238672067,1834.5484281045751,-3156086.62608813,-792123598.0918581,2147.350975609756,2005.5547292024685,1832.7460092367655,1797.7748077730294,2105.963765432099,-0.552917706876623,1918.07,1896.0299298350071,2411.7303240332185,2294.5563683492983,-367.3299999999999,38.00476992367009,-51.32878301061338,-31.055297571164186
2021-07-20 00:00:00+00:00,1876.1492464476848,37.8947329162439,-203.94685294117653,1902.2483657046453,2092.0148492926787,177.36939424747254,-2064369.7578856125,0.2858322994414531,1774.9566666666667,1798.145881228246,2000.3276213700403,1805.3639346405228,-2984937.5993326,-794219553.8856077,2127.2336585365856,1981.2108702606693,1800.3311342484835,1769.5799462277978,2103.055679012346,-0.5662197306277783,1898.7,1861.5732780466121,2406.7526208044337,2282.2036672399613,-306.77999999999975,41.793773317479335,-7.311468534264602,-15.093564260609421
2021-07-21 00:00:00+00:00,1895.5749400594482,47.76410193865267,-179.39041176470596,1921.0346925637164,2077.2698589143915,175.13682641349746,4421934.948116766,0.28402354434093907,1960.7766666666666,1996.18,2000.2283958029773,1807.21558496732,-2778282.23416297,-788054469.8653345,2115.4587804878047,1982.8741069069674,1854.5299688860437,1858.259024692285,2100.388425925926,-0.5729893367802594,1898.7,1863.2663849721498,2402.5825097780707,2275.2534278577727,-152.1400000000001,50.22612384931552,23.635274852553774,0.5266356086385057
2021-07-22 00:00:00+00:00,1891.9443694635904,50.97722514180603,-152.92805882352923,1952.1277540509734,2077.2498317478407,174.86238107778226,4155602.5818884587,0.2883892138032982,2058.28,2043.6779254765186,2000.9586994359158,1842.2799967320261,-2746439.50029164,-782545290.5061028,2110.4075609756096,1993.2769839650896,1923.7984242986406,1957.3219840839058,2097.638209876543,-0.5711328807156208,1918.07,1877.8215981933665,2402.087156832503,2270.4261792384755,53.75,54.04003282865454,27.359689912620528,14.460798439612521
2021-07-23 00:00:00+00:00,1925.1266748288797,52.892979977749135,-114.32870588235278,1986.8642032407788,2082.457502476119,174.15239621965782,4586380.064293922,0.295533965542987,2084.1066666666666,2054.403690372361,2007.176979677068,1904.993956699346,-2601011.69743847,-776733953.7651514,2105.100975609756,2008.0028746957619,1991.9898987907568,2045.5727668608185,2094.421481481482,-0.5604416941449866,1918.07,1894.5238408227417,2400.011441244358,2266.9154742542496,234.24,60.00673898670947,42.21183512177679,26.605287906833052
