,index,subj_score,simi_score,vader_score
0,2021-09-01,0.359459812250092,0.6505915051535934,0.8286549999999998
1,2021-09-02,0.3745795660528447,0.7277620717957166,0.86431
2,2021-09-03,0.24217622527853178,0.14312730590361375,0.5267449999999998
3,2021-09-06,0.2365887125307101,0.16766924852314494,0.5578149999999998
4,2021-09-07,0.44228931565005114,1.007356106247496,0.9979950000000001
5,2021-09-08,0.317290058306402,0.46050500295480495,0.6861499999999999
6,2021-09-09,0.33182091036389777,0.6323858835960728,0.843665
7,2021-09-10,0.19692124745647097,0.04094462489076831,0.4518699999999998
8,2021-09-13,0.4128593417475474,0.9618886202376059,0.9428800000000003
9,2021-09-14,0.4085713571975682,1.016449542006012,0.9954850000000002
10,2021-09-15,0.37248951809106956,0.7855745969345254,0.83959
11,2021-09-16,0.353457242561124,0.43650190310758985,0.7365
12,2021-09-17,0.3312028168047077,0.5202550634153433,0.7912600000000001
13,2021-09-20,0.393299523691123,0.901932273607045,0.9416149999999999
14,2021-09-21,0.3933673198986176,0.9115936297468172,0.89782
15,2021-09-22,0.4190430872781527,1.0152984854638603,0.9865700000000002
16,2021-09-23,0.43795133222431976,1.00832565503788,0.996285
17,2021-09-24,0.4003173515599624,0.7487531091209501,0.8941949999999999
18,2021-09-27,0.27159353755082394,0.41569042385153326,0.7273850000000001
19,2021-09-28,0.4448856871403331,1.0143967842465167,0.9747500000000002
20,2021-09-29,0.41208196790611584,0.8767569673737956,0.9466000000000003
21,2021-09-30,0.35224268941987824,0.5263489371005851,0.7839499999999998
22,2021-10-01,0.313595069337755,0.4394509191183616,0.7336349999999999
23,2021-10-04,0.36294078975987676,0.7565341635554279,0.83456
24,2021-10-05,0.444164453482044,0.8707887116606157,0.94594
25,2021-10-06,0.3749142623332369,0.9107366517876887,0.8851949999999998
26,2021-10-07,0.442869432536937,0.8781890149494662,0.94009
27,2021-10-08,0.41190788245603505,1.0270542618015013,0.98626
28,2021-10-11,0.3686536590695804,0.7670688159796699,0.88411
29,2021-10-12,0.4520218832991441,1.0119776482548186,0.998155
30,2021-10-13,0.37771654678667044,0.8156392505922307,0.79737
31,2021-10-14,0.34930197340086805,0.7152847862496394,0.84335
32,2021-10-15,0.2598961394981014,0.17470775500233776,0.55773
33,2021-10-18,0.4011839813374739,0.7726555042343011,0.87856
34,2021-10-19,0.4353003348919383,1.0301083952067596,0.9956400000000001
35,2021-10-20,0.36101360668133226,0.6569527379799235,0.8024099999999998
36,2021-10-21,0.3251284676796137,0.428208049213595,0.73918
37,2021-10-22,0.32352703598717325,0.5325102584384293,0.779365
38,2021-10-25,0.44112849453970016,1.0018659507468688,0.9882350000000001
39,2021-10-26,0.4128352484454426,0.9898614085087308,0.9753449999999999
40,2021-10-27,0.41260825555448627,1.0147511667509472,0.9835800000000002
41,2021-10-28,0.4399328848289363,0.8742709259722764,0.94493
42,2021-10-29,0.3047759352213973,0.4176193623770417,0.7386649999999999
43,2021-11-01,0.35383882707441267,0.5742405727165896,0.7674799999999999
44,2021-11-02,0.3560885724903644,0.9487518835711297,0.8945399999999999
45,2021-11-03,0.36472814564592404,0.6650234199690896,0.7934800000000001
46,2021-11-04,0.3440164539669044,0.546773382029926,0.7457750000000001
47,2021-11-05,0.39370840698211645,0.9275205950492547,0.8991050000000002
48,2021-11-08,0.39455621514860184,0.7442408911165217,0.8916000000000001
49,2021-11-09,0.36981733193030886,0.841970041867105,0.7917950000000001
50,2021-11-10,0.3631337581494635,0.7867070907096315,0.831065
51,2021-11-11,0.4157821520517772,0.9726495103807558,0.93568
52,2021-11-12,0.24160187565641672,0.06803119245121166,0.4821749999999998
53,2021-11-15,0.3720723027182909,0.8623644008064668,0.91557
54,2021-11-16,0.38716408345444686,0.9300989727237475,0.8905649999999999
55,2021-11-17,0.41738748394374287,1.0042381359362447,0.9930550000000002
56,2021-11-18,0.42677834353006683,0.9385005195204263,0.9261750000000001
57,2021-11-19,0.40156945111025655,0.9104757676731096,0.9006200000000002
58,2021-11-22,0.43977227694253324,1.006747954944651,0.99176
59,2021-11-23,0.40291015127385704,0.8882528126983378,0.8788499999999999
60,2021-11-24,0.3298465705578436,0.6720020983416688,0.7436200000000001
61,2021-11-25,0.4011051596181957,0.8633792473378017,0.897505
62,2021-11-26,0.2623815916914724,0.4872567658115929,0.72679
63,2021-11-29,0.3942150064056598,0.7543989820367688,0.8877049999999999
64,2021-11-30,0.2898308447543328,0.4110731409666495,0.69439
65,2021-12-01,0.35150433491892846,0.6674544674806705,0.8080399999999999
66,2021-12-02,0.2867228908146465,0.4522569690116406,0.6899399999999999
67,2021-12-03,0.4249594176506026,0.9930797642807653,0.97062
68,2021-12-06,0.3807428731688929,0.9294175599535436,0.9009199999999999
69,2021-12-07,0.3767430445461859,0.7695508533593444,0.8452900000000001
70,2021-12-08,0.44367513081493215,1.020316770066818,0.9946800000000001
71,2021-12-09,0.01640030391120507,-0.06981499999999999,0.018145000000000015
72,2021-12-10,0.3538745776363141,0.848721267034036,0.802765
73,2021-12-13,0.4208159091649474,0.8680123511564959,0.9284550000000001
74,2021-12-14,0.37471355228581826,0.8892736666219255,0.9364450000000002
75,2021-12-15,0.4209990830360032,0.8754168531169896,0.939325
76,2021-12-16,0.41693150919664224,1.0233246957171522,0.9821
77,2021-12-17,0.4050253759249383,0.8909911069539515,0.9240300000000001
78,2021-12-20,0.3722094462155629,0.7289678836106368,0.8263399999999997
79,2021-12-21,0.29989609712849136,0.7392524432818279,0.7462950000000002
80,2021-12-22,0.33693023770521296,0.6847345894773398,0.770945
